"","id_member","fecha_compra","gasto","store","nps"
"1185",2001,2020-01-27,115,"tienda_5","10"
"1186",867,2020-01-27,231,"tienda_3","10"
"1187",489,2020-01-27,155,"tienda_3","9"
"1188",1434,2020-01-27,179,"tienda_2","6"
"1189",2352,2020-01-27,115,"tienda_1","10"
"1190",2352,2020-01-27,127,"tienda_2","6"
"1191",678,2020-01-27,267,"tienda_1","9"
"1192",786,2020-01-27,159,"tienda_4"," "
"1193",786,2020-01-27,195,"tienda_4","6"
"1194",2163,2020-01-27,123,"tienda_2"," "
"1195",1785,2020-01-27,251,"tienda_2","7"
"1196",921,2020-01-27,271,"tienda_3","5"
"1197",1137,2020-01-27,119,"tienda_3","8"
"1198",894,2020-01-27,131,"tienda_3","6"
"1199",1812,2020-01-27,231,"tienda_3","9"
"1200",597,2020-01-27,139,"tienda_1","7"
"1201",894,2020-01-27,103,"tienda_5"," "
"1202",1002,2020-01-28,83,"tienda_5","10"
"1203",1488,2020-01-28,80,"tienda_5","7"
"1204",2028,2020-01-28,44,"tienda_2","5"
"1205",1650,2020-01-28,83,"tienda_5","9"
"1206",1056,2020-01-28,80,"tienda_4","10"
"1207",2433,2020-01-28,38,"tienda_4","9"
"1208",1677,2020-01-28,53,"tienda_4","6"
"1209",2190,2020-01-28,80,"tienda_1","9"
"1210",489,2020-01-28,38,"tienda_3","9"
"1211",2379,2020-01-28,59,"tienda_3"," "
"1212",948,2020-01-28,155,"tienda_1","8"
"1213",2244,2020-01-28,131,"tienda_5","9"
"1214",2352,2020-01-28,167,"tienda_5","9"
"1215",948,2020-01-28,163,"tienda_2"," "
"1216",1974,2020-01-28,171,"tienda_5","9"
"1217",948,2020-01-28,171,"tienda_2","10"
"1218",2163,2020-01-28,147,"tienda_5","5"
"1219",2190,2020-01-28,163,"tienda_2","7"
"1220",2190,2020-01-28,159,"tienda_4","10"
"1221",1704,2020-01-28,103,"tienda_4"," "
"1222",1380,2020-01-28,127,"tienda_3","8"
"1223",1191,2020-01-28,167,"tienda_2"," "
"1224",2136,2020-01-28,123,"tienda_5"," "
"1225",894,2020-01-28,123,"tienda_2","10"
"1226",1704,2020-01-28,103,"tienda_5","7"
"1227",1677,2020-01-28,159,"tienda_1","7"
"1228",1947,2020-01-28,135,"tienda_3","10"
"1229",732,2020-01-28,111,"tienda_1"," "
"1230",2379,2020-01-28,147,"tienda_1","9"
"1231",2109,2020-01-28,167,"tienda_2"," "
"1232",1380,2020-01-28,243,"tienda_1","8"
"1233",975,2020-01-28,131,"tienda_5","10"
"1234",732,2020-01-28,99,"tienda_3","7"
"1235",813,2020-01-28,199,"tienda_3","10"
"1236",1812,2020-01-28,211,"tienda_1","7"
"1237",759,2020-01-28,111,"tienda_3","10"
"1238",732,2020-01-28,123,"tienda_1","5"
"1239",597,2020-01-28,195,"tienda_3"," "
"1240",1515,2020-01-28,271,"tienda_2","6"
"1241",1731,2020-01-29,77,"tienda_2","8"
"1242",759,2020-01-29,86,"tienda_1","9"
"1243",2055,2020-01-29,77,"tienda_4"," "
"1244",1839,2020-01-29,35,"tienda_4","7"
"1245",678,2020-01-29,35,"tienda_4"," "
"1246",1569,2020-01-29,50,"tienda_2"," "
"1247",1947,2020-01-29,71,"tienda_2"," "
"1248",2379,2020-01-29,50,"tienda_3","7"
"1249",1596,2020-01-29,68,"tienda_4","5"
"1250",1137,2020-01-29,74,"tienda_4","8"
"1251",1758,2020-01-29,86,"tienda_5","7"
"1252",1515,2020-01-29,127,"tienda_5"," "
"1253",921,2020-01-29,111,"tienda_1","5"
"1254",1947,2020-01-29,123,"tienda_2","8"
"1255",1488,2020-01-29,151,"tienda_5"," "
"1256",2163,2020-01-29,155,"tienda_5"," "
"1257",1272,2020-01-29,127,"tienda_3"," "
"1258",894,2020-01-29,139,"tienda_1","8"
"1259",921,2020-01-29,107,"tienda_1","9"
"1260",1326,2020-01-29,135,"tienda_3","8"
"1261",462,2020-01-29,127,"tienda_3","6"
"1262",732,2020-01-29,159,"tienda_5","9"
"1263",1218,2020-01-29,151,"tienda_5","6"
"1264",1272,2020-01-29,171,"tienda_3","7"
"1265",597,2020-01-29,163,"tienda_3"," "
"1266",678,2020-01-29,163,"tienda_4"," "
"1267",1569,2020-01-29,263,"tienda_1"," "
"1268",1191,2020-01-29,247,"tienda_4","8"
"1269",1002,2020-01-29,115,"tienda_4","10"
"1270",1164,2020-01-29,195,"tienda_4","8"
"1271",921,2020-01-29,107,"tienda_3","6"
"1272",624,2020-01-29,175,"tienda_2","9"
"1273",1785,2020-01-29,143,"tienda_1"," "
"1274",705,2020-01-29,263,"tienda_2","6"
"1275",678,2020-01-29,99,"tienda_1","6"
"1276",921,2020-01-29,179,"tienda_4","8"
"1277",1272,2020-01-29,123,"tienda_1","10"
"1278",2082,2020-01-29,139,"tienda_3"," "
"1279",543,2020-01-29,147,"tienda_2","5"
"1280",2379,2020-01-29,219,"tienda_1","6"
"1281",1839,2020-01-29,191,"tienda_2","9"
"1282",624,2020-01-29,99,"tienda_1","5"
"1283",1839,2020-01-30,77,"tienda_1","7"
"1284",1191,2020-01-30,56,"tienda_4","9"
"1285",2379,2020-01-30,44,"tienda_2"," "
"1286",2055,2020-01-30,35,"tienda_2","8"
"1287",1515,2020-01-30,50,"tienda_2","10"
"1288",489,2020-01-30,38,"tienda_4"," "
"1289",1407,2020-01-30,80,"tienda_4"," "
"1290",489,2020-01-30,103,"tienda_3"," "
"1291",1002,2020-01-30,139,"tienda_1","7"
"1292",1488,2020-01-30,103,"tienda_1","6"
"1293",2217,2020-01-30,135,"tienda_1","10"
"1294",2109,2020-01-30,135,"tienda_5","10"
"1295",570,2020-01-30,159,"tienda_1","7"
"1296",2082,2020-01-30,119,"tienda_5"," "
"1297",1974,2020-01-30,115,"tienda_5","7"
"1298",894,2020-01-30,139,"tienda_2"," "
"1299",2298,2020-01-30,151,"tienda_4"," "
"1300",759,2020-01-30,175,"tienda_3","5"
"1301",1650,2020-01-30,159,"tienda_3","10"
"1302",948,2020-01-30,139,"tienda_2"," "
"1303",1137,2020-01-30,167,"tienda_3","5"
"1304",867,2020-01-30,175,"tienda_3"," "
"1305",1110,2020-01-30,103,"tienda_4"," "
"1306",1002,2020-01-30,155,"tienda_3","6"
"1307",2001,2020-01-30,139,"tienda_4","9"
"1308",732,2020-01-30,171,"tienda_5","6"
"1309",2244,2020-01-30,115,"tienda_2","7"
"1310",1380,2020-01-30,123,"tienda_2","9"
"1311",1218,2020-01-30,119,"tienda_1","6"
"1312",1812,2020-01-30,99,"tienda_2","10"
"1313",1110,2020-01-30,203,"tienda_2","8"
"1314",1002,2020-01-30,135,"tienda_2"," "
"1315",570,2020-01-30,111,"tienda_1","8"
"1316",1353,2020-01-30,243,"tienda_3","7"
"1317",1650,2020-01-30,207,"tienda_3"," "
"1318",2082,2020-01-30,275,"tienda_4"," "
"1319",1137,2020-01-30,259,"tienda_1","6"
"1320",1164,2020-01-30,211,"tienda_2","5"
"1321",1407,2020-01-30,251,"tienda_5","9"
"1322",2082,2020-01-30,199,"tienda_4"," "
"1323",1731,2020-01-30,211,"tienda_2","6"
"1324",2163,2020-01-30,167,"tienda_2"," "
"1325",2406,2020-01-30,275,"tienda_3","9"
"1326",462,2020-01-30,223,"tienda_2","5"
"1327",435,2020-01-30,263,"tienda_3","7"
"1328",1002,2020-01-30,211,"tienda_1"," "
"1329",1461,2020-01-30,267,"tienda_4","6"
"1330",462,2020-01-30,183,"tienda_2"," "
"1331",1110,2020-01-30,191,"tienda_5"," "
"1332",1353,2020-01-31,77,"tienda_5","6"
"1333",1515,2020-01-31,56,"tienda_1"," "
"1334",1785,2020-01-31,29,"tienda_5","8"
"1335",1353,2020-01-31,29,"tienda_3","6"
"1336",1623,2020-01-31,38,"tienda_4","6"
"1337",2244,2020-01-31,86,"tienda_4","6"
"1338",1731,2020-01-31,29,"tienda_5","5"
"1339",1650,2020-01-31,41,"tienda_3","8"
"1340",1758,2020-01-31,59,"tienda_4","9"
"1341",921,2020-01-31,65,"tienda_2","6"
"1342",489,2020-01-31,167,"tienda_2","7"
"1343",2271,2020-01-31,139,"tienda_1","9"
"1344",759,2020-01-31,139,"tienda_4","7"
"1345",759,2020-01-31,139,"tienda_5","9"
"1346",1650,2020-01-31,119,"tienda_4","9"
"1347",1299,2020-01-31,103,"tienda_4","9"
"1348",597,2020-01-31,135,"tienda_5"," "
"1349",1704,2020-01-31,147,"tienda_1","10"
"1350",651,2020-01-31,167,"tienda_3","6"
"1351",1461,2020-01-31,159,"tienda_5","10"
"1352",1947,2020-01-31,175,"tienda_3"," "
"1353",1515,2020-01-31,139,"tienda_5"," "
"1354",921,2020-01-31,147,"tienda_4","7"
"1355",2406,2020-01-31,171,"tienda_3","10"
"1356",1812,2020-01-31,167,"tienda_2","10"
"1357",651,2020-01-31,143,"tienda_5","10"
"1358",2352,2020-01-31,123,"tienda_4","10"
"1359",624,2020-01-31,111,"tienda_5","10"
"1360",2352,2020-01-31,139,"tienda_3","10"
"1361",2055,2020-01-31,155,"tienda_5","8"
"1362",2190,2020-01-31,103,"tienda_4","9"
"1363",921,2020-01-31,107,"tienda_4","5"
"1364",975,2020-01-31,151,"tienda_2","9"
"1365",2109,2020-01-31,215,"tienda_1","9"
"1366",1110,2020-01-31,195,"tienda_2","7"
"1367",1542,2020-01-31,155,"tienda_5","7"
"1368",2325,2020-01-31,203,"tienda_4","5"
"1369",786,2020-01-31,179,"tienda_1","6"
"1370",2028,2020-01-31,275,"tienda_1"," "
"1371",759,2020-01-31,247,"tienda_2","6"
"1372",948,2020-01-31,207,"tienda_2","8"
"1373",1920,2020-01-31,223,"tienda_3","10"
"1374",1542,2020-01-31,271,"tienda_5","9"
"1375",678,2020-01-31,159,"tienda_1","6"
"1376",1272,2020-01-31,235,"tienda_3"," "
"1377",732,2020-01-31,271,"tienda_1","7"
"1378",489,2020-01-31,187,"tienda_1","10"
"1379",1488,2020-01-31,275,"tienda_5"," "
"1380",2298,2020-02-01,65,"tienda_2","6"
"1381",2244,2020-02-01,62,"tienda_2","9"
"1382",1893,2020-02-01,62,"tienda_1","7"
"1383",1920,2020-02-01,80,"tienda_1"," "
"1384",948,2020-02-01,62,"tienda_2","10"
"1385",597,2020-02-01,47,"tienda_1"," "
"1386",2244,2020-02-01,80,"tienda_2","9"
"1387",2271,2020-02-01,35,"tienda_1","7"
"1388",570,2020-02-01,68,"tienda_4","7"
"1389",2379,2020-02-01,77,"tienda_2","9"
"1390",2352,2020-02-01,68,"tienda_1"," "
"1391",2055,2020-02-01,77,"tienda_2","7"
"1392",1596,2020-02-01,71,"tienda_2","9"
"1393",597,2020-02-01,163,"tienda_4"," "
"1394",1218,2020-02-01,175,"tienda_5","9"
"1395",975,2020-02-01,123,"tienda_4"," "
"1396",2001,2020-02-01,103,"tienda_4"," "
"1397",1488,2020-02-01,167,"tienda_5","5"
"1398",1839,2020-02-01,147,"tienda_4","7"
"1399",1731,2020-02-01,135,"tienda_3","5"
"1400",1461,2020-02-01,115,"tienda_4","10"
"1401",1380,2020-02-01,135,"tienda_1","5"
"1402",1299,2020-02-01,155,"tienda_4"," "
"1403",1731,2020-02-01,127,"tienda_1","8"
"1404",732,2020-02-01,119,"tienda_2","10"
"1405",1947,2020-02-01,151,"tienda_4","10"
"1406",2325,2020-02-01,135,"tienda_4","10"
"1407",2055,2020-02-01,107,"tienda_1"," "
"1408",1947,2020-02-01,147,"tienda_1","9"
"1409",813,2020-02-01,139,"tienda_1","10"
"1410",975,2020-02-01,147,"tienda_3","10"
"1411",1461,2020-02-01,219,"tienda_5","9"
"1412",462,2020-02-01,243,"tienda_5"," "
"1413",462,2020-02-01,167,"tienda_5","8"
"1414",2352,2020-02-01,107,"tienda_2","10"
"1415",2082,2020-02-01,127,"tienda_2"," "
"1416",1380,2020-02-01,243,"tienda_4","10"
"1417",813,2020-02-01,211,"tienda_2"," "
"1418",543,2020-02-01,127,"tienda_4","10"
"1419",1164,2020-02-01,187,"tienda_1","5"
"1420",1029,2020-02-01,251,"tienda_5"," "
"1421",1866,2020-02-01,147,"tienda_3","5"
"1422",435,2020-02-01,163,"tienda_5"," "
"1423",1515,2020-02-01,123,"tienda_1","7"
"1424",2082,2020-02-01,103,"tienda_5","8"
"1425",1326,2020-02-01,219,"tienda_5"," "
"1426",1245,2020-02-01,179,"tienda_1","10"
"1427",624,2020-02-01,119,"tienda_4"," "
"1428",2406,2020-02-01,183,"tienda_2","9"
"1429",705,2020-02-02,62,"tienda_3","6"
"1430",759,2020-02-02,38,"tienda_4"," "
"1431",435,2020-02-02,86,"tienda_2","9"
"1432",1056,2020-02-02,32,"tienda_5"," "
"1433",975,2020-02-02,35,"tienda_1","6"
"1434",1380,2020-02-02,62,"tienda_1"," "
"1435",1056,2020-02-02,80,"tienda_2","6"
"1436",840,2020-02-02,80,"tienda_5","7"
"1437",2325,2020-02-02,68,"tienda_3","9"
"1438",2163,2020-02-02,62,"tienda_4"," "
"1439",1974,2020-02-02,56,"tienda_1","6"
"1440",2028,2020-02-02,77,"tienda_5","6"
"1441",921,2020-02-02,143,"tienda_1"," "
"1442",678,2020-02-02,171,"tienda_3","9"
"1443",1245,2020-02-02,171,"tienda_3","10"
"1444",2433,2020-02-02,107,"tienda_1"," "
"1445",2217,2020-02-02,155,"tienda_2","7"
"1446",813,2020-02-02,123,"tienda_4","8"
"1447",732,2020-02-02,123,"tienda_2","5"
"1448",1569,2020-02-02,131,"tienda_2","10"
"1449",1920,2020-02-02,111,"tienda_5"," "
"1450",1947,2020-02-02,159,"tienda_3","8"
"1451",462,2020-02-02,163,"tienda_3"," "
"1452",462,2020-02-02,119,"tienda_5","7"
"1453",2244,2020-02-02,147,"tienda_5","9"
"1454",2028,2020-02-02,111,"tienda_2","5"
"1455",2082,2020-02-02,111,"tienda_1"," "
"1456",1569,2020-02-02,151,"tienda_1","7"
"1457",1893,2020-02-02,143,"tienda_5","5"
"1458",462,2020-02-02,163,"tienda_1","6"
"1459",1299,2020-02-02,239,"tienda_2","6"
"1460",1407,2020-02-02,175,"tienda_4","8"
"1461",2379,2020-02-02,243,"tienda_2","7"
"1462",1380,2020-02-02,243,"tienda_4","9"
"1463",678,2020-02-02,187,"tienda_4"," "
"1464",1002,2020-02-02,163,"tienda_2"," "
"1465",921,2020-02-02,111,"tienda_1","7"
"1466",597,2020-02-02,215,"tienda_5","7"
"1467",2163,2020-02-02,139,"tienda_5","5"
"1468",1623,2020-02-02,267,"tienda_2"," "
"1469",1542,2020-02-02,259,"tienda_1","10"
"1470",1947,2020-02-03,65,"tienda_1","7"
"1471",624,2020-02-03,71,"tienda_2","5"
"1472",1380,2020-02-03,35,"tienda_4","9"
"1473",2055,2020-02-03,50,"tienda_1","10"
"1474",2217,2020-02-03,71,"tienda_5","9"
"1475",1218,2020-02-03,59,"tienda_4","9"
"1476",1974,2020-02-03,80,"tienda_5","10"
"1477",2082,2020-02-03,41,"tienda_5","9"
"1478",1461,2020-02-03,62,"tienda_2"," "
"1479",894,2020-02-03,50,"tienda_2","9"
"1480",1218,2020-02-03,50,"tienda_1","9"
"1481",867,2020-02-03,80,"tienda_5","9"
"1482",1056,2020-02-03,50,"tienda_2","6"
"1483",2082,2020-02-03,86,"tienda_4","6"
"1484",867,2020-02-03,77,"tienda_3","7"
"1485",2136,2020-02-03,80,"tienda_2","10"
"1486",1569,2020-02-03,65,"tienda_4","5"
"1487",2271,2020-02-03,65,"tienda_4","8"
"1488",543,2020-02-03,41,"tienda_2","9"
"1489",1974,2020-02-03,163,"tienda_2","8"
"1490",2325,2020-02-03,115,"tienda_2","10"
"1491",867,2020-02-03,175,"tienda_2","6"
"1492",1272,2020-02-03,151,"tienda_3","10"
"1493",1056,2020-02-03,167,"tienda_3","7"
"1494",1191,2020-02-03,147,"tienda_4","6"
"1495",1704,2020-02-03,147,"tienda_3","7"
"1496",1326,2020-02-03,119,"tienda_3","6"
"1497",543,2020-02-03,151,"tienda_4","10"
"1498",759,2020-02-03,115,"tienda_3","6"
"1499",2244,2020-02-03,175,"tienda_5","10"
"1500",1785,2020-02-03,123,"tienda_3","7"
"1501",1920,2020-02-03,111,"tienda_3"," "
"1502",1299,2020-02-03,167,"tienda_3","7"
"1503",1866,2020-02-03,139,"tienda_3","5"
"1504",1677,2020-02-03,143,"tienda_5","6"
"1505",1191,2020-02-03,119,"tienda_5","9"
"1506",1839,2020-02-03,115,"tienda_2","7"
"1507",1353,2020-02-03,175,"tienda_5","9"
"1508",1974,2020-02-03,99,"tienda_2","5"
"1509",1110,2020-02-03,107,"tienda_1","10"
"1510",813,2020-02-03,143,"tienda_3"," "
"1511",2244,2020-02-03,199,"tienda_5","8"
"1512",2190,2020-02-03,107,"tienda_4","10"
"1513",894,2020-02-03,143,"tienda_1","10"
"1514",894,2020-02-03,107,"tienda_4","10"
"1515",1380,2020-02-03,267,"tienda_1"," "
"1516",1569,2020-02-03,251,"tienda_4"," "
"1517",1056,2020-02-03,175,"tienda_1","6"
"1518",1056,2020-02-03,123,"tienda_2","6"
"1519",2190,2020-02-03,123,"tienda_4"," "
"1520",1596,2020-02-04,65,"tienda_1","8"
"1521",597,2020-02-04,62,"tienda_3","5"
"1522",1164,2020-02-04,68,"tienda_4","9"
"1523",813,2020-02-04,65,"tienda_4","7"
"1524",1002,2020-02-04,77,"tienda_5","7"
"1525",975,2020-02-04,68,"tienda_1","9"
"1526",2190,2020-02-04,53,"tienda_1","10"
"1527",1029,2020-02-04,62,"tienda_3","10"
"1528",2433,2020-02-04,171,"tienda_5","7"
"1529",2352,2020-02-04,119,"tienda_2"," "
"1530",867,2020-02-04,111,"tienda_3","9"
"1531",1191,2020-02-04,127,"tienda_1","9"
"1532",597,2020-02-04,163,"tienda_2"," "
"1533",1947,2020-02-04,143,"tienda_4","6"
"1534",1137,2020-02-04,111,"tienda_4","9"
"1535",759,2020-02-04,175,"tienda_5","6"
"1536",2271,2020-02-04,107,"tienda_4","10"
"1537",2325,2020-02-04,167,"tienda_5"," "
"1538",570,2020-02-04,115,"tienda_2"," "
"1539",1299,2020-02-04,175,"tienda_3","7"
"1540",2082,2020-02-04,151,"tienda_5","7"
"1541",1110,2020-02-04,211,"tienda_1","7"
"1542",597,2020-02-04,175,"tienda_5"," "
"1543",786,2020-02-04,115,"tienda_1","8"
"1544",2244,2020-02-05,44,"tienda_3","7"
"1545",1515,2020-02-05,80,"tienda_5","9"
"1546",1812,2020-02-05,35,"tienda_1","10"
"1547",2082,2020-02-05,80,"tienda_2","6"
"1548",1380,2020-02-05,83,"tienda_4","6"
"1549",516,2020-02-05,53,"tienda_2"," "
"1550",1920,2020-02-05,44,"tienda_2","6"
"1551",543,2020-02-05,77,"tienda_1","10"
"1552",2055,2020-02-05,86,"tienda_4","8"
"1553",1218,2020-02-05,41,"tienda_2","5"
"1554",1623,2020-02-05,32,"tienda_3","9"
"1555",1785,2020-02-05,29,"tienda_1"," "
"1556",894,2020-02-05,77,"tienda_1","6"
"1557",867,2020-02-05,159,"tienda_4","8"
"1558",624,2020-02-05,151,"tienda_2","10"
"1559",1002,2020-02-05,111,"tienda_3","7"
"1560",2298,2020-02-05,131,"tienda_2","7"
"1561",651,2020-02-05,103,"tienda_2","6"
"1562",1029,2020-02-05,143,"tienda_1","5"
"1563",462,2020-02-05,119,"tienda_5"," "
"1564",759,2020-02-05,163,"tienda_5","10"
"1565",921,2020-02-05,175,"tienda_4","6"
"1566",786,2020-02-05,163,"tienda_5","10"
"1567",624,2020-02-05,107,"tienda_2","6"
"1568",2001,2020-02-05,131,"tienda_3"," "
"1569",489,2020-02-05,171,"tienda_2","10"
"1570",1488,2020-02-05,147,"tienda_3","10"
"1571",1947,2020-02-05,151,"tienda_2","9"
"1572",2001,2020-02-05,123,"tienda_2","5"
"1573",1650,2020-02-05,179,"tienda_5"," "
"1574",1650,2020-02-05,255,"tienda_2","10"
"1575",1893,2020-02-05,183,"tienda_2"," "
"1576",1164,2020-02-05,275,"tienda_5","10"
"1577",1299,2020-02-05,267,"tienda_4","10"
"1578",651,2020-02-05,163,"tienda_2","7"
"1579",1704,2020-02-05,99,"tienda_4","5"
"1580",2163,2020-02-05,215,"tienda_1"," "
"1581",975,2020-02-05,111,"tienda_4","6"
"1582",1353,2020-02-05,227,"tienda_2","10"
"1583",2055,2020-02-05,183,"tienda_4"," "
"1584",975,2020-02-05,147,"tienda_5","5"
"1585",1866,2020-02-06,56,"tienda_4"," "
"1586",462,2020-02-06,86,"tienda_2","8"
"1587",489,2020-02-06,86,"tienda_5","10"
"1588",1758,2020-02-06,56,"tienda_2","5"
"1589",840,2020-02-06,29,"tienda_5","6"
"1590",921,2020-02-06,65,"tienda_5","10"
"1591",1110,2020-02-06,44,"tienda_2","6"
"1592",2028,2020-02-06,47,"tienda_4","5"
"1593",2055,2020-02-06,143,"tienda_4","6"
"1594",1326,2020-02-06,159,"tienda_4","8"
"1595",435,2020-02-06,131,"tienda_5","9"
"1596",2298,2020-02-06,155,"tienda_3","7"
"1597",813,2020-02-06,139,"tienda_2"," "
"1598",1029,2020-02-06,119,"tienda_2"," "
"1599",1164,2020-02-06,171,"tienda_1","10"
"1600",1110,2020-02-06,123,"tienda_5","6"
"1601",2406,2020-02-06,135,"tienda_3","6"
"1602",2271,2020-02-06,107,"tienda_1"," "
"1603",2406,2020-02-06,155,"tienda_3","9"
"1604",1461,2020-02-06,167,"tienda_5"," "
"1605",1704,2020-02-06,143,"tienda_2"," "
"1606",2001,2020-02-06,159,"tienda_3","10"
"1607",516,2020-02-06,139,"tienda_5"," "
"1608",2298,2020-02-06,111,"tienda_3","10"
"1609",1785,2020-02-06,179,"tienda_2","7"
"1610",489,2020-02-06,239,"tienda_1","9"
"1611",2163,2020-02-06,223,"tienda_1","7"
"1612",651,2020-02-06,115,"tienda_2"," "
"1613",2001,2020-02-06,259,"tienda_4","6"
"1614",867,2020-02-06,199,"tienda_4","9"
"1615",1623,2020-02-06,219,"tienda_1","6"
"1616",1704,2020-02-06,211,"tienda_4","9"
"1617",786,2020-02-06,163,"tienda_2","6"
"1618",1542,2020-02-06,227,"tienda_1","8"
"1619",1569,2020-02-06,275,"tienda_3","7"
"1620",1569,2020-02-06,179,"tienda_3"," "
"1621",1947,2020-02-06,239,"tienda_2"," "
"1622",2109,2020-02-06,119,"tienda_4"," "
"1623",1704,2020-02-06,243,"tienda_2","9"
"1624",1299,2020-02-06,115,"tienda_1","7"
"1625",867,2020-02-07,65,"tienda_4","10"
"1626",1974,2020-02-07,86,"tienda_5","7"
"1627",1191,2020-02-07,71,"tienda_4"," "
"1628",2082,2020-02-07,77,"tienda_3"," "
"1629",921,2020-02-07,56,"tienda_1","6"
"1630",1326,2020-02-07,47,"tienda_5","9"
"1631",1110,2020-02-07,29,"tienda_4"," "
"1632",2406,2020-02-07,47,"tienda_1","6"
"1633",651,2020-02-07,107,"tienda_1","6"
"1634",2352,2020-02-07,143,"tienda_2"," "
"1635",2028,2020-02-07,127,"tienda_3","10"
"1636",1677,2020-02-07,151,"tienda_1","7"
"1637",1353,2020-02-07,167,"tienda_1","10"
"1638",1110,2020-02-07,123,"tienda_5","6"
"1639",462,2020-02-07,127,"tienda_4","9"
"1640",2055,2020-02-07,115,"tienda_4"," "
"1641",1488,2020-02-07,139,"tienda_4","10"
"1642",786,2020-02-07,175,"tienda_4","9"
"1643",2244,2020-02-07,159,"tienda_5","7"
"1644",2190,2020-02-07,115,"tienda_1","7"
"1645",2352,2020-02-07,103,"tienda_1","8"
"1646",1137,2020-02-07,171,"tienda_5","5"
"1647",1002,2020-02-07,211,"tienda_3","7"
"1648",1947,2020-02-07,231,"tienda_2"," "
"1649",1920,2020-02-07,267,"tienda_3"," "
"1650",1434,2020-02-07,187,"tienda_4"," "
"1651",975,2020-02-07,247,"tienda_1","7"
"1652",1650,2020-02-07,215,"tienda_5"," "
"1653",1137,2020-02-07,143,"tienda_1","9"
"1654",2109,2020-02-07,251,"tienda_3"," "
"1655",2055,2020-02-07,123,"tienda_3","5"
"1656",2406,2020-02-07,215,"tienda_1","7"
"1657",1947,2020-02-07,103,"tienda_4","7"
"1658",1488,2020-02-07,267,"tienda_4","7"
"1659",1920,2020-02-07,159,"tienda_5","7"
"1660",786,2020-02-07,227,"tienda_5","10"
"1661",813,2020-02-07,267,"tienda_1","7"
"1662",1272,2020-02-08,44,"tienda_4","7"
"1663",2217,2020-02-08,62,"tienda_4","6"
"1664",1110,2020-02-08,47,"tienda_3","9"
"1665",1029,2020-02-08,68,"tienda_2","9"
"1666",435,2020-02-08,44,"tienda_2","6"
"1667",921,2020-02-08,44,"tienda_3"," "
"1668",1812,2020-02-08,86,"tienda_2","9"
"1669",2406,2020-02-08,86,"tienda_3"," "
"1670",651,2020-02-08,50,"tienda_4","9"
"1671",1650,2020-02-08,80,"tienda_4","9"
"1672",2271,2020-02-08,35,"tienda_2","5"
"1673",2190,2020-02-08,135,"tienda_3","6"
"1674",2190,2020-02-08,155,"tienda_2"," "
"1675",597,2020-02-08,135,"tienda_1","7"
"1676",786,2020-02-08,171,"tienda_5"," "
"1677",435,2020-02-08,135,"tienda_4","10"
"1678",2190,2020-02-08,147,"tienda_2","9"
"1679",1380,2020-02-08,103,"tienda_5","9"
"1680",813,2020-02-08,119,"tienda_5","10"
"1681",786,2020-02-08,131,"tienda_4"," "
"1682",516,2020-02-08,139,"tienda_4","10"
"1683",624,2020-02-08,167,"tienda_4","10"
"1684",1137,2020-02-08,127,"tienda_2"," "
"1685",2190,2020-02-08,159,"tienda_5"," "
"1686",1623,2020-02-08,175,"tienda_1","6"
"1687",1839,2020-02-08,111,"tienda_1","7"
"1688",2190,2020-02-08,239,"tienda_1","10"
"1689",516,2020-02-08,135,"tienda_5","5"
"1690",516,2020-02-08,191,"tienda_5","9"
"1691",1812,2020-02-08,235,"tienda_3","5"
"1692",1488,2020-02-08,147,"tienda_5","8"
"1693",1434,2020-02-08,127,"tienda_5","8"
"1694",2244,2020-02-08,167,"tienda_2","9"
"1695",1407,2020-02-08,179,"tienda_2","10"
"1696",1515,2020-02-08,235,"tienda_5"," "
"1697",2082,2020-02-08,271,"tienda_5"," "
"1698",2163,2020-02-08,127,"tienda_5","9"
"1699",1704,2020-02-08,219,"tienda_4","9"
"1700",1461,2020-02-08,263,"tienda_5","10"
"1701",1650,2020-02-08,107,"tienda_1"," "
"1702",1002,2020-02-09,32,"tienda_2","10"
"1703",948,2020-02-09,41,"tienda_1"," "
"1704",2379,2020-02-09,83,"tienda_1","5"
"1705",1974,2020-02-09,44,"tienda_5","9"
"1706",2433,2020-02-09,38,"tienda_5","10"
"1707",2271,2020-02-09,59,"tienda_3","7"
"1708",2190,2020-02-09,83,"tienda_5","10"
"1709",759,2020-02-09,53,"tienda_2"," "
"1710",1164,2020-02-09,74,"tienda_2","10"
"1711",1758,2020-02-09,83,"tienda_4"," "
"1712",516,2020-02-09,44,"tienda_2","5"
"1713",705,2020-02-09,107,"tienda_3","10"
"1714",1164,2020-02-09,159,"tienda_2","5"
"1715",516,2020-02-09,163,"tienda_1","10"
"1716",435,2020-02-09,119,"tienda_2"," "
"1717",2325,2020-02-09,131,"tienda_2","10"
"1718",867,2020-02-09,155,"tienda_3"," "
"1719",1731,2020-02-09,171,"tienda_3","9"
"1720",1515,2020-02-09,127,"tienda_1","7"
"1721",840,2020-02-09,159,"tienda_1","7"
"1722",2001,2020-02-09,127,"tienda_3","9"
"1723",975,2020-02-09,167,"tienda_2","6"
"1724",867,2020-02-09,139,"tienda_5"," "
"1725",1191,2020-02-09,175,"tienda_1","6"
"1726",651,2020-02-09,111,"tienda_5","7"
"1727",840,2020-02-09,155,"tienda_4","8"
"1728",759,2020-02-09,143,"tienda_4","9"
