"","id_member","fecha_compra","gasto","store","nps"
"2278",5134,2020-02-03,62,"tienda_1","9"
"2279",4054,2020-02-03,80,"tienda_1","10"
"2280",2758,2020-02-03,68,"tienda_4"," "
"2281",5215,2020-02-03,71,"tienda_4","10"
"2282",1840,2020-02-03,62,"tienda_1","10"
"2283",2083,2020-02-03,50,"tienda_3","6"
"2284",2515,2020-02-03,77,"tienda_2","7"
"2285",5431,2020-02-03,50,"tienda_1","5"
"2286",5269,2020-02-03,83,"tienda_1","6"
"2287",2650,2020-02-03,35,"tienda_1","10"
"2288",1705,2020-02-03,74,"tienda_4","8"
"2289",3541,2020-02-03,80,"tienda_5","6"
"2290",4108,2020-02-03,53,"tienda_5"," "
"2291",3028,2020-02-03,143,"tienda_5","7"
"2292",5080,2020-02-03,163,"tienda_5","8"
"2293",1705,2020-02-03,143,"tienda_3"," "
"2294",4918,2020-02-03,175,"tienda_2","7"
"2295",2785,2020-02-03,135,"tienda_5","10"
"2296",2920,2020-02-03,159,"tienda_1"," "
"2297",4054,2020-02-03,103,"tienda_2","7"
"2298",4999,2020-02-03,119,"tienda_3","6"
"2299",4108,2020-02-03,111,"tienda_2","10"
"2300",5377,2020-02-03,155,"tienda_2","6"
"2301",2191,2020-02-03,103,"tienda_4","10"
"2302",4027,2020-02-03,151,"tienda_2","7"
"2303",2002,2020-02-03,171,"tienda_4","9"
"2304",3298,2020-02-03,111,"tienda_5","6"
"2305",2785,2020-02-03,139,"tienda_3"," "
"2306",2974,2020-02-03,103,"tienda_2","10"
"2307",2110,2020-02-03,111,"tienda_3","7"
"2308",2029,2020-02-03,119,"tienda_4","10"
"2309",4216,2020-02-03,159,"tienda_5","5"
"2310",3919,2020-02-03,139,"tienda_4","10"
"2311",2596,2020-02-03,107,"tienda_1","7"
"2312",4567,2020-02-03,159,"tienda_3","8"
"2313",4513,2020-02-03,127,"tienda_2","10"
"2314",4729,2020-02-03,135,"tienda_2","6"
"2315",3946,2020-02-03,103,"tienda_5","9"
"2316",1489,2020-02-03,147,"tienda_1"," "
"2317",2137,2020-02-03,151,"tienda_1","8"
"2318",2542,2020-02-03,123,"tienda_3","7"
"2319",2596,2020-02-03,131,"tienda_4","10"
"2320",4135,2020-02-03,135,"tienda_4","8"
"2321",1516,2020-02-03,127,"tienda_4"," "
"2322",1813,2020-02-03,231,"tienda_4","8"
"2323",5404,2020-02-03,247,"tienda_2"," "
"2324",5377,2020-02-03,195,"tienda_5","7"
"2325",1570,2020-02-03,167,"tienda_2","7"
"2326",5296,2020-02-03,135,"tienda_4","9"
"2327",4108,2020-02-03,215,"tienda_1","6"
"2328",2272,2020-02-03,175,"tienda_2","9"
"2329",3757,2020-02-03,247,"tienda_4"," "
"2330",3460,2020-02-03,199,"tienda_1","9"
"2331",3190,2020-02-03,143,"tienda_5"," "
"2332",3163,2020-02-03,131,"tienda_5","7"
"2333",2083,2020-02-03,231,"tienda_5","5"
"2334",1840,2020-02-03,151,"tienda_4","9"
"2335",4108,2020-02-03,107,"tienda_1"," "
"2336",3811,2020-02-03,211,"tienda_2","9"
"2337",3622,2020-02-03,131,"tienda_3","10"
"2338",1948,2020-02-03,235,"tienda_3"," "
"2339",3811,2020-02-03,263,"tienda_5"," "
"2340",4540,2020-02-03,247,"tienda_2"," "
"2341",3406,2020-02-04,83,"tienda_3"," "
"2342",2164,2020-02-04,77,"tienda_2","9"
"2343",3163,2020-02-04,80,"tienda_1"," "
"2344",3541,2020-02-04,38,"tienda_1","10"
"2345",1975,2020-02-04,65,"tienda_2","10"
"2346",2569,2020-02-04,29,"tienda_2","7"
"2347",4594,2020-02-04,56,"tienda_1","9"
"2348",4837,2020-02-04,35,"tienda_4","8"
"2349",3568,2020-02-04,65,"tienda_3","10"
"2350",3865,2020-02-04,59,"tienda_1","6"
"2351",5323,2020-02-04,47,"tienda_4","7"
"2352",2029,2020-02-04,59,"tienda_2","9"
"2353",3001,2020-02-04,86,"tienda_4","8"
"2354",1624,2020-02-04,44,"tienda_5","10"
"2355",4810,2020-02-04,35,"tienda_4","5"
"2356",3028,2020-02-04,62,"tienda_1"," "
"2357",5107,2020-02-04,29,"tienda_5"," "
"2358",2191,2020-02-04,53,"tienda_1","9"
"2359",3487,2020-02-04,59,"tienda_2","10"
"2360",5458,2020-02-04,29,"tienda_2","10"
"2361",4648,2020-02-04,74,"tienda_1","10"
"2362",4027,2020-02-04,29,"tienda_3","8"
"2363",3541,2020-02-04,80,"tienda_4","9"
"2364",3109,2020-02-04,29,"tienda_1"," "
"2365",2515,2020-02-04,123,"tienda_5","10"
"2366",4756,2020-02-04,127,"tienda_4","9"
"2367",2353,2020-02-04,131,"tienda_1","7"
"2368",4864,2020-02-04,131,"tienda_4","10"
"2369",1516,2020-02-04,123,"tienda_1"," "
"2370",4513,2020-02-04,171,"tienda_2","9"
"2371",2110,2020-02-04,163,"tienda_1","8"
"2372",4918,2020-02-04,131,"tienda_5","8"
"2373",3298,2020-02-04,131,"tienda_4"," "
"2374",3298,2020-02-04,135,"tienda_2","9"
"2375",4594,2020-02-04,111,"tienda_2","10"
"2376",4162,2020-02-04,139,"tienda_1"," "
"2377",2380,2020-02-04,175,"tienda_5","7"
"2378",1732,2020-02-04,175,"tienda_3","7"
"2379",5242,2020-02-04,103,"tienda_1","7"
"2380",3055,2020-02-04,151,"tienda_4"," "
"2381",1597,2020-02-04,139,"tienda_4"," "
"2382",2920,2020-02-04,163,"tienda_1","8"
"2383",4891,2020-02-04,139,"tienda_2"," "
"2384",1813,2020-02-04,131,"tienda_5","6"
"2385",4540,2020-02-04,127,"tienda_4","7"
"2386",4162,2020-02-04,155,"tienda_1","10"
"2387",4459,2020-02-04,123,"tienda_1","7"
"2388",3001,2020-02-04,147,"tienda_2","10"
"2389",3271,2020-02-04,159,"tienda_4"," "
"2390",3136,2020-02-04,159,"tienda_5","9"
"2391",4891,2020-02-04,115,"tienda_5","9"
"2392",1894,2020-02-04,259,"tienda_4","9"
"2393",2461,2020-02-04,179,"tienda_4","6"
"2394",2866,2020-02-04,191,"tienda_5"," "
"2395",2029,2020-02-04,211,"tienda_2","7"
"2396",3676,2020-02-04,139,"tienda_1"," "
"2397",3244,2020-02-04,191,"tienda_4","8"
"2398",3892,2020-02-04,239,"tienda_2","6"
"2399",2056,2020-02-04,191,"tienda_2","10"
"2400",4594,2020-02-04,191,"tienda_2","9"
"2401",5134,2020-02-04,171,"tienda_2","5"
"2402",4567,2020-02-04,183,"tienda_3"," "
"2403",3163,2020-02-04,203,"tienda_2","6"
"2404",3784,2020-02-04,187,"tienda_2","5"
"2405",2272,2020-02-04,139,"tienda_2","8"
"2406",1705,2020-02-04,159,"tienda_2","6"
"2407",1651,2020-02-04,107,"tienda_3","8"
"2408",1975,2020-02-04,207,"tienda_2","9"
"2409",2893,2020-02-04,207,"tienda_4"," "
"2410",2272,2020-02-04,271,"tienda_5","10"
"2411",4270,2020-02-04,103,"tienda_2","8"
"2412",5269,2020-02-04,263,"tienda_3","8"
"2413",5458,2020-02-04,159,"tienda_3","7"
"2414",1894,2020-02-04,139,"tienda_4","10"
"2415",1705,2020-02-04,251,"tienda_3"," "
"2416",5377,2020-02-04,275,"tienda_5"," "
"2417",1597,2020-02-04,115,"tienda_2","10"
"2418",4054,2020-02-04,115,"tienda_4","5"
"2419",4837,2020-02-05,53,"tienda_2","8"
"2420",2704,2020-02-05,74,"tienda_2","6"
"2421",3352,2020-02-05,32,"tienda_3","9"
"2422",2002,2020-02-05,53,"tienda_2","9"
"2423",2785,2020-02-05,74,"tienda_5","10"
"2424",4459,2020-02-05,44,"tienda_5","9"
"2425",2542,2020-02-05,44,"tienda_3"," "
"2426",4729,2020-02-05,38,"tienda_5"," "
"2427",1975,2020-02-05,62,"tienda_5","8"
"2428",2002,2020-02-05,44,"tienda_4","9"
"2429",1462,2020-02-05,83,"tienda_1"," "
"2430",5296,2020-02-05,68,"tienda_1","5"
"2431",3541,2020-02-05,50,"tienda_5"," "
"2432",2677,2020-02-05,53,"tienda_3","10"
"2433",3622,2020-02-05,50,"tienda_5","5"
"2434",3379,2020-02-05,50,"tienda_5"," "
"2435",3730,2020-02-05,29,"tienda_3","9"
"2436",4270,2020-02-05,71,"tienda_3","6"
"2437",3703,2020-02-05,131,"tienda_3","7"
"2438",4189,2020-02-05,135,"tienda_5"," "
"2439",4135,2020-02-05,163,"tienda_5","8"
"2440",4675,2020-02-05,115,"tienda_2","10"
"2441",4783,2020-02-05,155,"tienda_2","5"
"2442",3919,2020-02-05,171,"tienda_4","5"
"2443",4324,2020-02-05,119,"tienda_2","10"
"2444",5215,2020-02-05,119,"tienda_4"," "
"2445",4783,2020-02-05,143,"tienda_1"," "
"2446",3595,2020-02-05,119,"tienda_5","6"
"2447",5134,2020-02-05,127,"tienda_5"," "
"2448",2353,2020-02-05,131,"tienda_2","7"
"2449",2299,2020-02-05,163,"tienda_5","6"
"2450",3217,2020-02-05,151,"tienda_2","10"
"2451",4405,2020-02-05,107,"tienda_4","7"
"2452",4783,2020-02-05,143,"tienda_1","6"
"2453",4108,2020-02-05,139,"tienda_3","9"
"2454",4378,2020-02-05,163,"tienda_4","6"
"2455",4702,2020-02-05,159,"tienda_3"," "
"2456",3595,2020-02-05,123,"tienda_5","10"
"2457",3541,2020-02-05,119,"tienda_3","7"
"2458",2299,2020-02-05,123,"tienda_3","9"
"2459",1678,2020-02-05,139,"tienda_3","10"
"2460",2596,2020-02-05,259,"tienda_2","7"
"2461",3919,2020-02-05,139,"tienda_4","10"
"2462",5080,2020-02-05,271,"tienda_1"," "
"2463",1624,2020-02-05,211,"tienda_3","5"
"2464",1921,2020-02-05,115,"tienda_3","9"
"2465",3703,2020-02-05,171,"tienda_3"," "
"2466",3946,2020-02-05,203,"tienda_4","9"
"2467",2002,2020-02-05,215,"tienda_3"," "
"2468",2839,2020-02-05,263,"tienda_4","5"
"2469",3379,2020-02-05,259,"tienda_1","6"
"2470",2326,2020-02-05,223,"tienda_2","10"
"2471",4027,2020-02-05,263,"tienda_2","9"
"2472",2866,2020-02-05,163,"tienda_1","10"
"2473",4135,2020-02-05,103,"tienda_1","10"
"2474",4270,2020-02-06,50,"tienda_3","5"
"2475",4972,2020-02-06,74,"tienda_2"," "
"2476",4999,2020-02-06,41,"tienda_4","6"
"2477",4027,2020-02-06,86,"tienda_3","9"
"2478",5080,2020-02-06,86,"tienda_4","6"
"2479",3919,2020-02-06,71,"tienda_5","9"
"2480",4756,2020-02-06,44,"tienda_5","6"
"2481",1921,2020-02-06,62,"tienda_5","9"
"2482",5080,2020-02-06,41,"tienda_1","10"
"2483",3136,2020-02-06,65,"tienda_1","5"
"2484",2380,2020-02-06,50,"tienda_1","6"
"2485",1759,2020-02-06,71,"tienda_1","5"
"2486",1840,2020-02-06,59,"tienda_1"," "
"2487",1678,2020-02-06,80,"tienda_4"," "
"2488",2110,2020-02-06,38,"tienda_5"," "
"2489",4486,2020-02-06,29,"tienda_2","7"
"2490",5080,2020-02-06,41,"tienda_3","5"
"2491",1921,2020-02-06,59,"tienda_1","6"
"2492",4135,2020-02-06,68,"tienda_1","7"
"2493",5107,2020-02-06,41,"tienda_3","10"
"2494",4891,2020-02-06,123,"tienda_2","7"
"2495",3568,2020-02-06,103,"tienda_2","10"
"2496",3082,2020-02-06,167,"tienda_1","6"
"2497",3892,2020-02-06,139,"tienda_2"," "
"2498",3622,2020-02-06,103,"tienda_3"," "
"2499",2731,2020-02-06,171,"tienda_1","6"
"2500",4027,2020-02-06,127,"tienda_5"," "
"2501",2785,2020-02-06,139,"tienda_5","10"
"2502",1597,2020-02-06,147,"tienda_5","9"
"2503",1570,2020-02-06,167,"tienda_3","9"
"2504",4000,2020-02-06,131,"tienda_4","10"
"2505",2839,2020-02-06,147,"tienda_2"," "
"2506",5296,2020-02-06,119,"tienda_4","9"
"2507",2947,2020-02-06,115,"tienda_2"," "
"2508",1462,2020-02-06,151,"tienda_3","7"
"2509",4216,2020-02-06,127,"tienda_1","7"
"2510",2623,2020-02-06,107,"tienda_1","5"
"2511",3190,2020-02-06,155,"tienda_5","7"
"2512",3595,2020-02-06,163,"tienda_4","6"
"2513",1867,2020-02-06,147,"tienda_3","9"
"2514",1921,2020-02-06,159,"tienda_4","7"
"2515",2893,2020-02-06,103,"tienda_5","9"
"2516",4189,2020-02-06,155,"tienda_4"," "
"2517",2704,2020-02-06,103,"tienda_3"," "
"2518",4729,2020-02-06,167,"tienda_3","7"
"2519",2920,2020-02-06,111,"tienda_4","9"
"2520",2677,2020-02-06,163,"tienda_4","10"
"2521",3271,2020-02-06,107,"tienda_4","9"
"2522",3649,2020-02-06,139,"tienda_4","8"
"2523",1570,2020-02-06,123,"tienda_4"," "
"2524",4594,2020-02-06,107,"tienda_1"," "
"2525",1462,2020-02-06,123,"tienda_5","9"
"2526",4243,2020-02-06,139,"tienda_3","7"
"2527",4270,2020-02-06,239,"tienda_2","7"
"2528",3838,2020-02-06,167,"tienda_2","7"
"2529",2569,2020-02-06,119,"tienda_1","7"
"2530",2650,2020-02-06,167,"tienda_4","7"
"2531",4378,2020-02-06,267,"tienda_1"," "
"2532",2785,2020-02-06,247,"tienda_4","5"
"2533",1948,2020-02-06,259,"tienda_1","9"
"2534",2731,2020-02-06,99,"tienda_1","5"
"2535",4810,2020-02-06,115,"tienda_2","7"
"2536",4297,2020-02-06,171,"tienda_2"," "
"2537",4972,2020-02-06,203,"tienda_2","6"
"2538",5269,2020-02-06,143,"tienda_5","9"
"2539",3190,2020-02-06,99,"tienda_1","8"
"2540",4108,2020-02-06,263,"tienda_2"," "
"2541",3028,2020-02-06,203,"tienda_4","7"
"2542",4567,2020-02-06,211,"tienda_4","6"
"2543",3325,2020-02-06,123,"tienda_1"," "
"2544",4918,2020-02-06,171,"tienda_5","9"
"2545",2191,2020-02-06,147,"tienda_3"," "
"2546",2704,2020-02-06,271,"tienda_3"," "
"2547",4405,2020-02-06,271,"tienda_2","5"
"2548",4378,2020-02-06,107,"tienda_4","10"
"2549",1921,2020-02-06,235,"tienda_1","8"
"2550",4945,2020-02-06,103,"tienda_1"," "
"2551",2731,2020-02-06,195,"tienda_3","10"
"2552",5458,2020-02-06,251,"tienda_5","7"
"2553",4081,2020-02-06,155,"tienda_5","7"
"2554",4270,2020-02-06,179,"tienda_1"," "
"2555",4999,2020-02-06,187,"tienda_2","10"
"2556",1705,2020-02-06,223,"tienda_4","7"
"2557",4594,2020-02-07,68,"tienda_2","8"
"2558",1597,2020-02-07,41,"tienda_5","6"
"2559",3649,2020-02-07,35,"tienda_2","8"
"2560",2164,2020-02-07,77,"tienda_3"," "
"2561",3352,2020-02-07,77,"tienda_2"," "
"2562",1759,2020-02-07,53,"tienda_2","10"
"2563",4540,2020-02-07,56,"tienda_4","9"
"2564",4216,2020-02-07,32,"tienda_4","6"
"2565",2434,2020-02-07,80,"tienda_1","7"
"2566",4054,2020-02-07,35,"tienda_2"," "
"2567",2110,2020-02-07,41,"tienda_3","9"
"2568",4810,2020-02-07,56,"tienda_4"," "
"2569",4513,2020-02-07,80,"tienda_4"," "
"2570",2488,2020-02-07,74,"tienda_4","6"
"2571",2839,2020-02-07,38,"tienda_3"," "
"2572",3676,2020-02-07,86,"tienda_3","6"
"2573",3406,2020-02-07,41,"tienda_2"," "
"2574",5161,2020-02-07,44,"tienda_3","8"
"2575",1894,2020-02-07,32,"tienda_5"," "
"2576",2002,2020-02-07,35,"tienda_1","10"
"2577",3433,2020-02-07,59,"tienda_1","7"
"2578",2920,2020-02-07,71,"tienda_1","10"
"2579",4621,2020-02-07,62,"tienda_5","7"
"2580",3892,2020-02-07,139,"tienda_5","9"
"2581",4729,2020-02-07,175,"tienda_2"," "
"2582",4729,2020-02-07,147,"tienda_1","10"
"2583",2920,2020-02-07,151,"tienda_4","7"
"2584",1651,2020-02-07,167,"tienda_4","9"
"2585",4729,2020-02-07,111,"tienda_3","10"
"2586",1813,2020-02-07,115,"tienda_3","8"
"2587",2893,2020-02-07,175,"tienda_4","9"
"2588",3838,2020-02-07,143,"tienda_1","6"
"2589",4054,2020-02-07,151,"tienda_5","7"
"2590",2137,2020-02-07,167,"tienda_3","10"
"2591",4864,2020-02-07,163,"tienda_3","7"
"2592",3838,2020-02-07,123,"tienda_4"," "
"2593",4486,2020-02-07,159,"tienda_5","10"
"2594",5242,2020-02-07,143,"tienda_1"," "
"2595",2515,2020-02-07,119,"tienda_5"," "
"2596",1678,2020-02-07,107,"tienda_2"," "
"2597",1489,2020-02-07,123,"tienda_5"," "
"2598",2272,2020-02-07,147,"tienda_5","6"
"2599",5026,2020-02-07,171,"tienda_2","6"
"2600",2245,2020-02-07,115,"tienda_1"," "
"2601",5431,2020-02-07,163,"tienda_2","7"
"2602",2947,2020-02-07,163,"tienda_4","8"
"2603",5323,2020-02-07,147,"tienda_3","9"
"2604",4027,2020-02-07,107,"tienda_5","9"
"2605",2596,2020-02-07,247,"tienda_5"," "
"2606",1840,2020-02-07,187,"tienda_3","7"
"2607",4135,2020-02-07,119,"tienda_4","7"
"2608",3487,2020-02-07,259,"tienda_3","9"
"2609",3298,2020-02-07,155,"tienda_3","9"
"2610",3487,2020-02-07,219,"tienda_1"," "
"2611",2596,2020-02-07,243,"tienda_1","6"
"2612",2947,2020-02-07,259,"tienda_5","6"
"2613",5377,2020-02-07,251,"tienda_4","9"
"2614",4270,2020-02-07,131,"tienda_4","8"
"2615",5377,2020-02-07,115,"tienda_1"," "
"2616",1678,2020-02-07,203,"tienda_2","9"
"2617",3271,2020-02-07,115,"tienda_2","7"
"2618",4621,2020-02-07,251,"tienda_4","6"
"2619",3217,2020-02-07,139,"tienda_4","8"
"2620",2650,2020-02-07,227,"tienda_2","10"
"2621",4891,2020-02-07,199,"tienda_2","7"
"2622",3703,2020-02-07,143,"tienda_2","8"
"2623",2758,2020-02-07,135,"tienda_5","5"
"2624",4459,2020-02-07,179,"tienda_3"," "
"2625",2731,2020-02-07,151,"tienda_4","10"
"2626",4810,2020-02-08,77,"tienda_5"," "
"2627",3514,2020-02-08,68,"tienda_3","8"
"2628",3973,2020-02-08,83,"tienda_3"," "
"2629",4459,2020-02-08,62,"tienda_2","8"
"2630",1651,2020-02-08,59,"tienda_5","6"
"2631",3055,2020-02-08,29,"tienda_4","7"
"2632",4108,2020-02-08,41,"tienda_4","10"
"2633",3325,2020-02-08,80,"tienda_2","7"
"2634",5026,2020-02-08,35,"tienda_5","7"
"2635",4756,2020-02-08,56,"tienda_3","7"
"2636",1975,2020-02-08,47,"tienda_1","5"
"2637",5323,2020-02-08,41,"tienda_1"," "
"2638",2758,2020-02-08,74,"tienda_5","9"
"2639",4621,2020-02-08,38,"tienda_3"," "
"2640",5134,2020-02-08,86,"tienda_4","8"
"2641",3001,2020-02-08,68,"tienda_3"," "
"2642",2245,2020-02-08,83,"tienda_1","9"
"2643",2704,2020-02-08,175,"tienda_5","6"
"2644",3703,2020-02-08,147,"tienda_3","10"
"2645",3406,2020-02-08,171,"tienda_2"," "
"2646",3433,2020-02-08,167,"tienda_5","7"
"2647",5404,2020-02-08,103,"tienda_1","6"
"2648",1435,2020-02-08,167,"tienda_4","6"
"2649",4648,2020-02-08,111,"tienda_2","10"
"2650",4459,2020-02-08,175,"tienda_4","8"
"2651",4108,2020-02-08,143,"tienda_1","9"
"2652",3568,2020-02-08,127,"tienda_4","10"
"2653",2353,2020-02-08,123,"tienda_1"," "
"2654",3757,2020-02-08,107,"tienda_3","10"
"2655",3352,2020-02-08,123,"tienda_2","6"
"2656",1678,2020-02-08,163,"tienda_2"," "
"2657",5053,2020-02-08,171,"tienda_1","9"
"2658",4540,2020-02-08,103,"tienda_4","9"
"2659",2974,2020-02-08,159,"tienda_3","6"
"2660",4459,2020-02-08,151,"tienda_5","8"
"2661",3541,2020-02-08,147,"tienda_3","9"
"2662",1921,2020-02-08,155,"tienda_4"," "
"2663",2461,2020-02-08,131,"tienda_1","7"
"2664",2974,2020-02-08,135,"tienda_5","6"
"2665",4324,2020-02-08,111,"tienda_3","9"
"2666",3784,2020-02-08,103,"tienda_5","6"
"2667",1597,2020-02-08,115,"tienda_4","6"
"2668",3028,2020-02-08,107,"tienda_5","5"
"2669",1894,2020-02-08,159,"tienda_1","9"
"2670",3406,2020-02-08,103,"tienda_4","8"
"2671",1732,2020-02-08,127,"tienda_5","7"
"2672",3406,2020-02-08,103,"tienda_4","10"
"2673",3109,2020-02-08,135,"tienda_4"," "
"2674",5134,2020-02-08,147,"tienda_4"," "
"2675",4297,2020-02-08,127,"tienda_4","7"
"2676",2542,2020-02-08,231,"tienda_4","10"
"2677",3325,2020-02-08,211,"tienda_4","7"
"2678",3298,2020-02-08,243,"tienda_5"," "
"2679",3487,2020-02-08,163,"tienda_4","9"
"2680",1435,2020-02-08,255,"tienda_1","5"
"2681",3352,2020-02-08,271,"tienda_1","9"
"2682",5134,2020-02-08,195,"tienda_1","8"
"2683",2434,2020-02-08,183,"tienda_3","5"
"2684",2596,2020-02-08,143,"tienda_3","6"
"2685",3433,2020-02-08,227,"tienda_5","10"
"2686",3973,2020-02-08,119,"tienda_5"," "
"2687",2110,2020-02-08,135,"tienda_2"," "
"2688",2191,2020-02-08,187,"tienda_5","6"
"2689",3973,2020-02-08,191,"tienda_3","7"
"2690",2002,2020-02-08,183,"tienda_4","10"
"2691",2839,2020-02-08,143,"tienda_4","9"
"2692",5080,2020-02-08,195,"tienda_2","5"
"2693",3001,2020-02-08,135,"tienda_3"," "
"2694",2920,2020-02-08,211,"tienda_2","10"
"2695",4000,2020-02-08,251,"tienda_2","9"
"2696",4918,2020-02-08,119,"tienda_5","5"
"2697",5431,2020-02-08,183,"tienda_3"," "
"2698",2164,2020-02-08,147,"tienda_5"," "
"2699",3244,2020-02-09,59,"tienda_3","8"
"2700",2407,2020-02-09,74,"tienda_4","5"
"2701",3055,2020-02-09,77,"tienda_3"," "
"2702",4000,2020-02-09,29,"tienda_4"," "
"2703",1732,2020-02-09,44,"tienda_5","6"
"2704",1948,2020-02-09,53,"tienda_5","6"
"2705",3352,2020-02-09,68,"tienda_1","7"
"2706",4540,2020-02-09,38,"tienda_2","6"
"2707",3460,2020-02-09,86,"tienda_5","5"
"2708",2731,2020-02-09,65,"tienda_5","10"
"2709",4486,2020-02-09,77,"tienda_4","10"
"2710",3622,2020-02-09,71,"tienda_4","8"
"2711",4162,2020-02-09,62,"tienda_4","9"
"2712",3406,2020-02-09,32,"tienda_1","6"
"2713",5026,2020-02-09,71,"tienda_3","8"
"2714",2515,2020-02-09,38,"tienda_1","9"
"2715",3541,2020-02-09,86,"tienda_3","8"
"2716",3298,2020-02-09,107,"tienda_2","8"
"2717",2758,2020-02-09,127,"tienda_2","10"
"2718",2866,2020-02-09,167,"tienda_4"," "
"2719",4756,2020-02-09,111,"tienda_4"," "
"2720",2623,2020-02-09,147,"tienda_4","10"
"2721",2758,2020-02-09,143,"tienda_5"," "
"2722",1840,2020-02-09,127,"tienda_2"," "
"2723",3676,2020-02-09,159,"tienda_5"," "
"2724",3082,2020-02-09,107,"tienda_4","10"
"2725",1597,2020-02-09,119,"tienda_3"," "
"2726",4108,2020-02-09,167,"tienda_5","9"
"2727",2596,2020-02-09,103,"tienda_2","8"
"2728",4999,2020-02-09,171,"tienda_3","6"
"2729",4918,2020-02-09,167,"tienda_5","7"
"2730",4756,2020-02-09,175,"tienda_5"," "
"2731",1624,2020-02-09,115,"tienda_1","6"
"2732",1678,2020-02-09,119,"tienda_2"," "
"2733",1570,2020-02-09,163,"tienda_4"," "
"2734",4081,2020-02-09,155,"tienda_2","6"
"2735",4513,2020-02-09,103,"tienda_2"," "
"2736",4945,2020-02-09,167,"tienda_1"," "
"2737",3622,2020-02-09,159,"tienda_1"," "
"2738",2704,2020-02-09,167,"tienda_1","8"
"2739",3352,2020-02-09,139,"tienda_2","10"
"2740",2974,2020-02-09,127,"tienda_2"," "
"2741",2515,2020-02-09,123,"tienda_2","7"
"2742",3838,2020-02-09,159,"tienda_1","10"
"2743",4567,2020-02-09,115,"tienda_3"," "
"2744",4243,2020-02-09,263,"tienda_1","6"
"2745",2488,2020-02-09,127,"tienda_2","6"
"2746",3433,2020-02-09,127,"tienda_1","10"
"2747",2920,2020-02-09,239,"tienda_4","10"
"2748",3595,2020-02-09,271,"tienda_5","7"
"2749",2272,2020-02-09,259,"tienda_1","5"
"2750",3757,2020-02-09,255,"tienda_4"," "
"2751",2758,2020-02-09,143,"tienda_3"," "
"2752",2974,2020-02-09,123,"tienda_2","10"
"2753",2353,2020-02-09,243,"tienda_5","7"
"2754",3757,2020-02-09,183,"tienda_2"," "
"2755",5431,2020-02-09,263,"tienda_1","6"
"2756",3136,2020-02-09,119,"tienda_2","8"
"2757",2056,2020-02-09,223,"tienda_3","10"
"2758",3217,2020-02-09,223,"tienda_2"," "
"2759",3865,2020-02-09,231,"tienda_2","6"
"2760",4567,2020-02-09,195,"tienda_4","7"
"2761",4972,2020-02-09,115,"tienda_3","9"
"2762",4864,2020-02-09,123,"tienda_4"," "
"2763",2137,2020-02-09,243,"tienda_3","6"
"2764",4108,2020-02-09,143,"tienda_4","10"
"2765",2056,2020-02-09,179,"tienda_3","7"
"2766",4999,2020-02-09,139,"tienda_2","7"
"2767",4891,2020-02-09,195,"tienda_1","10"
"2768",5296,2020-02-09,223,"tienda_2","5"
"2769",3082,2020-02-10,32,"tienda_5","6"
"2770",1570,2020-02-10,65,"tienda_4","9"
"2771",1840,2020-02-10,44,"tienda_2","9"
"2772",1732,2020-02-10,62,"tienda_2"," "
"2773",1570,2020-02-10,77,"tienda_2","7"
"2774",3460,2020-02-10,47,"tienda_2"," "
"2775",4702,2020-02-10,35,"tienda_5","7"
"2776",1813,2020-02-10,80,"tienda_4"," "
"2777",4513,2020-02-10,59,"tienda_1","9"
"2778",4783,2020-02-10,80,"tienda_1","7"
"2779",4324,2020-02-10,53,"tienda_4","7"
"2780",3109,2020-02-10,68,"tienda_2"," "
"2781",1705,2020-02-10,29,"tienda_3","6"
"2782",4540,2020-02-10,53,"tienda_1","7"
"2783",4027,2020-02-10,80,"tienda_5","6"
"2784",2137,2020-02-10,68,"tienda_5","6"
"2785",5458,2020-02-10,83,"tienda_3","6"
"2786",4864,2020-02-10,68,"tienda_5","8"
"2787",4351,2020-02-10,65,"tienda_4"," "
"2788",3757,2020-02-10,65,"tienda_5","10"
"2789",4054,2020-02-10,74,"tienda_4"," "
"2790",1678,2020-02-10,47,"tienda_3"," "
"2791",3622,2020-02-10,107,"tienda_1"," "
"2792",2461,2020-02-10,139,"tienda_4","5"
"2793",2056,2020-02-10,123,"tienda_2","6"
"2794",4189,2020-02-10,115,"tienda_4","6"
"2795",5188,2020-02-10,103,"tienda_5","7"
"2796",2623,2020-02-10,119,"tienda_2","7"
"2797",4000,2020-02-10,103,"tienda_1","6"
"2798",1948,2020-02-10,111,"tienda_3"," "
"2799",4540,2020-02-10,111,"tienda_1","10"
"2800",2434,2020-02-10,151,"tienda_5","9"
"2801",2947,2020-02-10,175,"tienda_4","9"
"2802",3784,2020-02-10,127,"tienda_4"," "
"2803",3514,2020-02-10,151,"tienda_3","9"
"2804",2785,2020-02-10,103,"tienda_3","8"
"2805",1732,2020-02-10,163,"tienda_2"," "
"2806",3433,2020-02-10,159,"tienda_4"," "
"2807",3217,2020-02-10,147,"tienda_4","10"
"2808",4972,2020-02-10,111,"tienda_1","7"
"2809",4810,2020-02-10,175,"tienda_3","5"
"2810",5296,2020-02-10,159,"tienda_3","10"
"2811",3919,2020-02-10,127,"tienda_4"," "
"2812",5026,2020-02-10,143,"tienda_5"," "
"2813",2839,2020-02-10,103,"tienda_3","9"
"2814",2380,2020-02-10,107,"tienda_1","10"
