PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;24;1;28079024_1_38;2020;10;22;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;N;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;1;28079024_1_38;2020;10;23;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;1;28079024_1_38;2020;10;24;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;1;28079024_1_38;2020;10;25;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;1;28079024_1_38;2020;10;26;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;1;28079024_1_38;2020;10;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;1;28079024_1_38;2020;10;28;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00001;V;00001;V;00002;V
28;079;24;1;28079024_1_38;2020;10;29;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V
28;079;24;1;28079024_1_38;2020;10;30;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V
28;079;24;1;28079024_1_38;2020;10;31;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V
28;079;24;6;28079024_6_48;2020;10;01;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;02;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;03;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;04;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;05;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;06;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.5;V;000.4;V;000.6;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;07;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.3;V;000.8;V;002.8;N;000.5;N;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V
28;079;24;6;28079024_6_48;2020;10;08;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V
28;079;24;6;28079024_6_48;2020;10;09;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V
28;079;24;6;28079024_6_48;2020;10;10;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;11;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;12;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V
28;079;24;6;28079024_6_48;2020;10;13;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.5;V;000.4;V;000.4;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.1;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;14;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;15;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;16;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.3;V
28;079;24;6;28079024_6_48;2020;10;17;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V
28;079;24;6;28079024_6_48;2020;10;18;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V
28;079;24;6;28079024_6_48;2020;10;19;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.4;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;20;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.1;V
28;079;24;6;28079024_6_48;2020;10;21;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;22;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;N;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;23;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;24;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;25;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;26;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;27;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V
28;079;24;6;28079024_6_48;2020;10;28;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.4;V;000.4;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V
28;079;24;6;28079024_6_48;2020;10;29;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.5;V;000.5;V
28;079;24;6;28079024_6_48;2020;10;30;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V
28;079;24;6;28079024_6_48;2020;10;31;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.3;V;000.4;V;000.5;V
28;079;24;7;28079024_7_8;2020;10;01;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;03;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;04;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;05;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;06;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00037;V;00099;V;00071;V;00037;V;00016;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00042;V;00076;V;00043;V;00023;V;00009;V;00006;V;00003;V;00003;V;00003;V;00002;V;00001;V;00001;V;00001;V;00013;V;00003;V
28;079;24;7;28079024_7_8;2020;10;08;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00016;V;00036;V;00015;V;00011;V;00010;V;00008;V;00004;V;00003;V;00002;V;00002;V;00001;V;00001;V;00002;V;00002;V;00009;V
28;079;24;7;28079024_7_8;2020;10;09;00005;V;00008;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00021;V;00050;V;00035;V;00020;V;00013;V;00010;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;10;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;11;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;12;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;13;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00072;V;00117;V;00079;V;00064;V;00022;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;14;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00008;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;15;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00010;V;00023;V;00057;V;00023;V;00008;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;16;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00009;V;00009;V;00024;V;00024;V;00018;V;00022;V;00008;V;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00003;V;00008;V;00003;V
28;079;24;7;28079024_7_8;2020;10;17;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00009;V;00020;V;00017;V;00013;V;00010;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;18;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00006;V;00009;V;00006;V;00003;V;00003;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00019;V;00033;V;00008;V;00006;V;00006;V;00006;V;00004;V;00004;V;00003;V;00002;V;00001;V;00009;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00009;V;00007;V;00005;V;00003;V;00009;V;00013;V;00011;V;00006;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;21;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00003;V;00003;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;22;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00007;V;00010;V;00005;N;00004;V;00006;V;00003;V;00002;V;00002;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;23;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;24;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00011;V;00017;V;00025;V;00015;V;00011;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;25;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;26;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00007;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;10;28;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00007;V;00042;V;00032;V;00012;V;00012;V;00011;V;00009;V;00010;V;00002;V;00039;V;00045;V;00034;V;00007;V;00001;V;00007;V;00021;V
28;079;24;7;28079024_7_8;2020;10;29;00022;V;00007;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00018;V;00010;V;00004;V;00003;V;00005;V;00009;V;00011;V;00011;V;00008;V;00004;V;00011;V;00036;V;00056;V;00045;V;00050;V
28;079;24;7;28079024_7_8;2020;10;30;00033;V;00020;V;00011;V;00010;V;00009;V;00008;V;00005;V;00005;V;00017;V;00036;V;00039;V;00027;V;00014;V;00014;V;00011;V;00010;V;00007;V;00004;V;00001;V;00029;V;00030;V;00039;V;00042;V;00030;V
28;079;24;7;28079024_7_8;2020;10;31;00022;V;00007;V;00006;V;00011;V;00004;V;00001;V;00001;V;00002;V;00004;V;00011;V;00016;V;00017;V;00012;V;00015;V;00010;V;00003;V;00001;V;00001;V;00001;V;00001;V;00003;V;00002;V;00006;V;00019;V
28;079;24;8;28079024_8_8;2020;10;01;00012;V;00018;V;00025;V;00010;V;00010;V;00009;V;00009;V;00017;V;00019;V;00008;V;00005;V;00004;V;00003;V;00003;V;00003;V;00002;V;00003;V;00003;V;00003;V;00003;V;00005;V;00004;V;00003;V;00002;V
28;079;24;8;28079024_8_8;2020;10;02;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00004;V;00004;V;00005;V;00004;V;00004;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00004;V;00005;V;00002;V;00002;V
28;079;24;8;28079024_8_8;2020;10;03;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00005;V;00007;V;00008;V;00005;V
28;079;24;8;28079024_8_8;2020;10;04;00004;V;00004;V;00003;V;00002;V;00004;V;00003;V;00003;V;00006;V;00005;V;00005;V;00003;V;00002;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00003;V;00005;V;00005;V;00002;V;00002;V
28;079;24;8;28079024_8_8;2020;10;05;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00006;V;00009;V;00005;V;00002;V;00001;V;00001;V;00002;V;00002;V;00002;V;00001;V;00003;V;00005;V;00007;V;00010;V;00014;V;00011;V
28;079;24;8;28079024_8_8;2020;10;06;00006;V;00005;V;00004;V;00006;V;00010;V;00011;V;00012;V;00011;V;00019;V;00039;V;00067;V;00064;V;00049;V;00028;V;00003;V;00002;V;00002;V;00002;V;00002;V;00006;V;00014;V;00013;V;00013;V;00005;V
28;079;24;8;28079024_8_8;2020;10;07;00003;V;00003;V;00003;V;00003;V;00005;V;00007;V;00009;V;00010;V;00018;V;00038;V;00058;V;00052;V;00043;V;00027;V;00022;V;00014;V;00015;V;00017;V;00018;V;00019;V;00030;V;00057;V;00079;V;00055;V
28;079;24;8;28079024_8_8;2020;10;08;00055;V;00058;V;00051;V;00025;V;00020;V;00017;V;00011;V;00015;V;00022;V;00019;V;00043;V;00033;V;00030;V;00031;V;00031;V;00030;V;00023;V;00026;V;00026;V;00027;V;00026;V;00053;V;00046;V;00070;V
28;079;24;8;28079024_8_8;2020;10;09;00065;V;00055;V;00051;V;00040;V;00028;V;00019;V;00019;V;00017;V;00019;V;00025;V;00040;V;00050;V;00046;V;00041;V;00037;V;00021;V;00009;V;00006;V;00007;V;00008;V;00024;V;00028;V;00041;V;00047;V
28;079;24;8;28079024_8_8;2020;10;10;00051;V;00037;V;00026;V;00023;V;00021;V;00016;V;00014;V;00012;V;00013;V;00012;V;00010;V;00007;V;00006;V;00005;V;00004;V;00003;V;00003;V;00003;V;00004;V;00006;V;00007;V;00006;V;00004;V;00005;V
28;079;24;8;28079024_8_8;2020;10;11;00004;V;00004;V;00003;V;00003;V;00002;V;00004;V;00003;V;00005;V;00007;V;00006;V;00005;V;00004;V;00005;V;00004;V;00003;V;00002;V;00002;V;00002;V;00003;V;00005;V;00007;V;00006;V;00006;V;00003;V
28;079;24;8;28079024_8_8;2020;10;12;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00003;V;00008;V;00006;V;00004;V;00001;V;00002;V;00003;V;00001;V;00001;V;00002;V;00003;V;00007;V;00020;V;00016;V;00028;V;00036;V
28;079;24;8;28079024_8_8;2020;10;13;00043;V;00033;V;00021;V;00022;V;00018;V;00014;V;00016;V;00037;V;00059;V;00075;V;00070;V;00066;V;00033;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00006;V;00010;V;00009;V;00006;V;00003;V
28;079;24;8;28079024_8_8;2020;10;14;00002;V;00002;V;00003;V;00003;V;00002;V;00002;V;00004;V;00014;V;00019;V;00025;V;00026;V;00012;V;00003;V;00001;V;00001;V;00001;V;00002;V;00002;V;00002;V;00006;V;00013;V;00013;V;00008;V;00011;V
28;079;24;8;28079024_8_8;2020;10;15;00030;V;00015;V;00009;V;00008;V;00012;V;00010;V;00013;V;00020;V;00042;V;00026;V;00051;V;00043;V;00021;V;00009;V;00003;V;00004;V;00010;V;00009;V;00005;V;00008;V;00014;V;00016;V;00010;V;00008;V
28;079;24;8;28079024_8_8;2020;10;16;00011;V;00009;V;00006;V;00007;V;00007;V;00006;V;00010;V;00012;V;00036;V;00020;V;00034;V;00043;V;00040;V;00045;V;00024;V;00015;V;00008;V;00009;V;00010;V;00019;V;00040;V;00072;V;00087;V;00074;V
28;079;24;8;28079024_8_8;2020;10;17;00056;V;00047;V;00040;V;00028;V;00021;V;00020;V;00020;V;00018;V;00017;V;00013;V;00016;V;00037;V;00037;V;00037;V;00032;V;00018;V;00009;V;00006;V;00009;V;00021;V;00029;V;00046;V;00046;V;00062;V
28;079;24;8;28079024_8_8;2020;10;18;00066;V;00055;V;00045;V;00035;V;00037;V;00029;V;00018;V;00019;V;00018;V;00012;V;00015;V;00024;V;00023;V;00017;V;00020;V;00016;V;00016;V;00012;V;00011;V;00011;V;00031;V;00040;V;00043;V;00042;V
28;079;24;8;28079024_8_8;2020;10;19;00029;V;00024;V;00019;V;00020;V;00017;V;00014;V;00014;V;00019;V;00039;V;00041;V;00050;V;00030;V;00023;V;00025;V;00026;V;00023;V;00027;V;00041;V;00048;V;00071;V;00083;V;00030;V;00023;V;00018;V
