PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;8;10;28079008_10_47;2020;06;06;00040;V;00021;V;00018;V;00012;V;00019;V;00020;V;00014;V;00038;V;00061;V;00060;V;00036;V;00025;V;00013;V;00016;V;00020;V;00005;V;00021;V;00007;V;00016;V;00025;V;00031;V;00023;V;00017;V;00014;V
28;079;8;10;28079008_10_47;2020;06;07;00013;V;00011;V;00011;V;00025;V;00020;V;00031;V;00013;V;00022;V;00031;V;00027;V;00028;V;00032;V;00030;V;00035;V;00047;V;00029;V;00033;V;00014;V;00018;N;00199;N;00001;N;00001;N;00084;N;00093;N
28;079;8;10;28079008_10_47;2020;06;08;00001;V;00003;V;00002;V;00011;V;00016;V;00017;V;00009;V;00001;V;00007;V;00011;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;8;12;28079008_12_8;2020;06;01;00014;V;00012;V;00012;V;00012;V;00011;V;00011;V;00014;V;00045;V;00067;V;00051;V;00043;V;00038;V;00282;N;01379;N;00024;V;00025;V;00021;V;00019;V;00021;V;00024;V;00030;V;00024;V;00023;V;00040;V
28;079;8;12;28079008_12_8;2020;06;02;00058;V;00037;V;00027;V;00030;V;00032;V;00017;V;00030;V;00058;V;00088;V;00078;V;00067;V;00053;V;00046;V;00037;V;00028;V;00022;V;00022;V;00026;V;00027;V;00034;V;00033;N;00026;V;00026;V;00028;V
28;079;8;12;28079008_12_8;2020;06;03;00029;V;00031;V;00048;V;00029;V;00024;V;00032;V;00022;V;00037;V;00058;V;00075;V;00069;V;00043;V;00034;V;00027;V;00028;V;00022;V;00027;V;00028;V;00027;V;00027;V;00021;V;00021;V;00020;V;00021;V
28;079;8;12;28079008_12_8;2020;06;04;00020;V;00018;V;00016;V;00013;V;00012;V;00012;V;00017;V;00037;V;00055;V;00057;V;00051;V;00032;V;00032;V;00033;V;00023;V;00017;V;00017;V;00019;V;00019;V;00020;V;00017;V;00014;V;00015;V;00020;V
28;079;8;12;28079008_12_8;2020;06;05;00019;V;00017;V;00013;V;00013;V;00012;V;00017;V;00022;V;00038;V;00050;V;00048;V;00050;V;00049;V;00029;V;00025;V;00017;V;00019;V;00021;V;00022;V;00024;V;00034;V;00032;V;00028;V;00026;V;00020;V
28;079;8;12;28079008_12_8;2020;06;06;00025;V;00022;V;00018;V;00017;V;00014;V;00013;V;00017;V;00021;V;00020;V;00025;V;00021;V;00020;V;00021;V;00020;V;00021;V;00014;V;00013;V;00016;V;00018;V;00022;V;00025;V;00030;V;00025;V;00021;V
28;079;8;12;28079008_12_8;2020;06;07;00021;V;00022;V;00019;V;00014;V;00016;V;00012;V;00010;V;00013;V;00011;V;00010;V;00011;V;00011;V;00010;V;00013;V;00018;V;00013;V;00012;V;00013;V;00017;V;00020;V;00016;N;00016;V;00017;V;00015;V
28;079;8;12;28079008_12_8;2020;06;08;00010;V;00008;V;00008;V;00008;V;00007;V;00008;V;00015;V;00035;V;00047;V;00055;V;00039;V;00033;V;00022;V;00019;V;00021;V;00020;V;00019;V;00029;V;00025;V;00019;V;00018;V;00016;V;00016;V;00016;V
28;079;8;12;28079008_12_8;2020;06;09;00012;V;00010;V;00009;V;00010;V;00009;V;00010;V;00019;V;00037;V;00058;V;00062;V;00041;V;00036;V;00043;V;00031;V;00022;V;00025;V;00022;V;00031;V;00024;V;00022;V;00020;V;00024;V;00021;V;00019;V
28;079;8;12;28079008_12_8;2020;06;10;00015;V;00012;V;00012;V;00010;V;00011;V;00011;V;00014;V;00034;V;00065;V;00061;V;00037;V;00034;V;00042;V;00038;V;00031;V;00031;V;00023;V;00024;V;00023;V;00026;V;00032;V;00035;V;00035;V;00041;V
28;079;8;12;28079008_12_8;2020;06;11;00030;V;00027;V;00023;V;00016;V;00015;V;00013;V;00019;V;00041;V;00071;V;00056;V;00045;V;00047;V;00037;V;00042;V;00034;V;00038;V;00038;V;00037;V;00032;V;00029;V;00026;V;00026;V;00020;V;00017;V
28;079;8;12;28079008_12_8;2020;06;12;00013;V;00012;V;00011;V;00009;V;00010;V;00009;V;00021;V;00051;V;00059;V;00059;V;00044;V;00039;V;00037;V;00036;V;00036;N;00032;V;00031;V;00025;V;00024;V;00024;V;00029;N;00030;V;00025;V;00018;V
28;079;8;12;28079008_12_8;2020;06;13;00019;V;00014;V;00012;V;00011;V;00010;V;00012;V;00012;V;00018;V;00025;V;00026;V;00022;V;00021;V;00020;V;00017;V;00016;V;00015;V;00014;V;00014;V;00020;V;00027;V;00030;V;00031;V;00028;V;00028;V
28;079;8;12;28079008_12_8;2020;06;14;00026;V;00030;V;00025;V;00019;V;00029;V;00021;V;00013;V;00015;V;00012;V;00012;V;00015;V;00014;V;00015;V;00018;V;00015;V;00012;V;00012;V;00012;V;00015;V;00022;V;00025;V;00027;V;00026;V;00027;V
28;079;8;12;28079008_12_8;2020;06;15;00024;V;00019;V;00014;V;00012;V;00023;V;00022;V;00030;V;00054;V;00079;V;00049;V;00047;V;00037;V;00039;V;00032;V;00024;V;00021;V;00026;V;00025;V;00027;V;00031;V;00032;V;00035;V;00027;V;00020;V
28;079;8;12;28079008_12_8;2020;06;16;00018;V;00014;V;00015;V;00020;V;00015;V;00013;V;00017;V;00032;V;00046;V;00059;V;00045;V;00038;V;00035;V;00033;V;00036;V;00029;V;00027;V;00030;V;00024;V;00032;V;00032;V;00029;V;00027;V;00024;V
28;079;8;12;28079008_12_8;2020;06;17;00019;V;00020;V;00015;V;00015;V;00012;V;00013;V;00027;V;00059;V;00067;V;00055;V;00039;V;00038;V;00034;V;00031;V;00026;V;00024;V;00023;V;00027;V;00029;V;00034;V;00026;N;00032;V;00027;V;00023;V
28;079;8;12;28079008_12_8;2020;06;18;00022;V;00016;V;00014;V;00012;V;00011;V;00010;V;00018;V;00031;V;00068;V;00058;V;00046;V;00038;V;00033;V;00038;V;00034;V;00029;V;00026;V;00029;V;00037;V;00041;V;00039;V;00043;V;00037;V;00043;V
28;079;8;12;28079008_12_8;2020;06;19;00025;V;00017;V;00012;V;00011;V;00010;V;00010;V;00018;V;00041;V;00075;V;00055;V;00040;V;00049;V;00042;V;00046;V;00037;V;00031;V;00031;V;00032;V;00031;V;00033;V;00033;V;00039;V;00034;V;00033;V
28;079;8;12;28079008_12_8;2020;06;20;00040;V;00054;V;00072;V;00044;V;00049;V;00052;V;00043;V;00048;V;00036;V;00030;V;00033;V;00039;V;00031;V;00022;V;00021;V;00016;V;00015;V;00019;V;00027;V;00033;V;00035;V;00029;V;00037;V;00037;V
28;079;8;12;28079008_12_8;2020;06;21;00057;V;00080;V;00077;V;00072;V;00045;V;00038;V;00031;V;00043;V;00041;V;00020;V;00018;V;00019;V;00017;V;00021;V;00018;V;00014;V;00014;V;00013;V;00017;V;00022;V;00030;V;00022;V;00026;V;00025;V
28;079;8;12;28079008_12_8;2020;06;22;00020;V;00013;V;00009;V;00008;V;00007;V;00006;V;00013;V;00028;V;00068;V;00058;V;00049;V;00050;V;00039;V;00037;V;00027;V;00021;V;00023;V;00029;V;00023;V;00026;V;00045;N;00097;V;00170;V;00287;V
28;079;8;12;28079008_12_8;2020;06;23;00090;V;00028;V;00015;V;00014;V;00012;V;00012;V;00030;V;00069;V;00114;V;00079;V;00050;V;00045;V;00037;V;00030;V;00033;V;00025;V;00029;V;00034;V;00025;V;00035;V;00054;V;00048;V;00110;V;00107;V
28;079;8;12;28079008_12_8;2020;06;24;00033;V;00022;V;00021;V;00015;V;00012;V;00016;V;00034;V;00058;V;00085;V;00100;V;00076;V;00066;V;00061;V;00092;V;00057;V;00054;V;00044;V;00042;V;00039;V;00041;V;00057;V;00072;V;00046;V;00043;V
28;079;8;12;28079008_12_8;2020;06;25;00043;V;00046;V;00028;V;00018;V;00020;V;00019;V;00023;V;00046;V;00080;V;00070;V;00051;V;00049;V;00039;V;00045;V;00035;V;00031;V;00032;V;00045;V;00040;V;00049;V;00049;V;00049;V;00043;V;00050;V
28;079;8;12;28079008_12_8;2020;06;26;00024;V;00019;V;00013;V;00016;V;00016;V;00018;V;00031;V;00057;V;00092;V;00089;V;00082;V;00068;V;00047;V;00053;V;00056;V;00036;V;00031;V;00035;V;00036;V;00036;V;00037;V;00035;V;00041;V;00040;V
28;079;8;12;28079008_12_8;2020;06;27;00037;V;00031;V;00028;V;00021;V;00017;V;00018;V;00028;V;00036;V;00035;V;00027;V;00024;V;00028;V;00024;V;00023;V;00019;V;00014;V;00013;V;00017;V;00020;V;00025;V;00037;N;00036;V;00027;V;00022;V
28;079;8;12;28079008_12_8;2020;06;28;00045;V;00037;V;00038;V;00023;V;00013;V;00010;V;00010;V;00013;V;00012;V;00013;V;00014;V;00015;V;00016;V;00016;V;00022;V;00012;V;00012;V;00013;V;00021;V;00028;V;00032;V;00038;V;00050;V;00054;V
28;079;8;12;28079008_12_8;2020;06;29;00036;V;00024;V;00019;V;00020;V;00025;V;00021;V;00025;V;00042;V;00058;V;00064;V;00053;V;00046;V;00043;V;00039;V;00043;V;00040;V;00038;V;00036;V;00049;V;00054;V;00040;V;00046;V;00065;V;00049;V
28;079;8;12;28079008_12_8;2020;06;30;00061;V;00025;V;00017;V;00012;V;00011;V;00011;V;00025;V;00048;V;00082;V;00067;V;00048;V;00050;V;00048;V;00035;V;00039;V;00045;V;00050;V;00054;V;00054;V;00061;V;00060;V;00055;V;00047;V;00039;V
28;079;8;14;28079008_14_6;2020;06;01;65.70;V;62.72;V;67.97;V;65.22;V;62.41;V;58.47;V;45.17;V;09.06;V;14.04;V;43.77;V;53.88;V;59.27;V;67.87;N;69.18;V;101.2;V;116.0;V;115.5;V;114.7;V;111.3;V;99.78;V;82.70;V;80.61;V;70.18;V;48.22;V
28;079;8;14;28079008_14_6;2020;06;02;24.91;V;47.01;V;54.48;V;33.47;V;29.34;V;49.88;V;22.74;V;08.47;V;07.39;V;18.14;V;31.16;V;49.27;V;62.93;V;77.35;V;98.93;V;99.92;V;107.0;V;106.8;V;97.89;V;86.92;V;78.97;N;80.27;V;73.16;V;67.20;V
28;079;8;14;28079008_14_6;2020;06;03;63.11;V;50.43;V;35.80;V;44.82;V;49.62;V;36.13;V;46.44;V;30.74;V;25.71;V;28.33;V;41.25;V;66.67;V;74.38;V;77.44;V;77.47;V;78.32;V;71.84;V;69.01;V;70.81;V;66.52;V;69.46;V;66.04;V;58.55;V;30.82;V
28;079;8;14;28079008_14_6;2020;06;04;42.64;V;39.70;V;48.09;V;53.61;V;56.10;V;53.01;V;47.76;V;32.64;V;22.13;V;25.32;V;31.66;V;51.90;V;61.27;V;68.91;V;76.47;V;81.52;V;82.55;V;82.88;V;81.65;V;77.39;V;79.44;V;79.95;V;79.91;V;69.02;V
28;079;8;14;28079008_14_6;2020;06;05;65.46;V;59.52;V;56.27;V;54.77;V;53.92;V;47.11;V;41.63;V;30.08;V;30.12;V;41.10;V;46.08;V;51.91;V;75.34;V;84.34;V;87.86;V;86.57;V;88.94;V;82.47;V;79.97;V;71.47;V;67.30;V;67.03;V;62.17;V;58.79;V
28;079;8;14;28079008_14_6;2020;06;06;49.25;V;51.44;V;53.00;V;49.98;V;48.85;V;51.57;V;49.88;V;46.82;V;53.06;V;64.40;V;78.50;V;71.23;V;66.22;V;59.08;V;65.17;V;76.57;V;76.92;V;74.01;V;75.12;V;68.79;V;62.60;V;52.86;V;51.96;V;58.02;V
28;079;8;14;28079008_14_6;2020;06;07;57.73;V;51.03;V;48.99;V;50.63;V;43.69;V;47.73;V;50.74;V;48.01;V;49.58;V;52.57;V;63.97;V;68.73;V;72.70;V;70.95;V;63.22;V;61.07;V;53.38;V;47.16;V;42.95;V;32.77;V;39.55;N;38.19;V;28.04;V;28.72;V
28;079;8;14;28079008_14_6;2020;06;08;34.58;V;35.89;V;39.67;V;44.54;V;48.82;V;48.75;V;41.85;V;31.24;V;28.89;V;28.44;V;42.42;V;50.21;V;57.06;V;69.24;V;69.87;V;71.38;V;73.99;V;63.47;V;63.10;V;67.23;V;66.25;V;67.43;V;66.16;V;62.66;V
28;079;8;14;28079008_14_6;2020;06;09;57.74;V;56.73;V;58.52;V;58.04;V;59.06;V;60.59;V;49.50;V;36.73;V;24.52;V;32.89;V;49.76;V;53.90;V;62.61;V;72.08;V;84.87;V;87.54;N;75.93;N;68.55;N;81.88;N;88.20;N;87.47;N;64.68;N;74.92;N;59.92;N
28;079;8;14;28079008_14_6;2020;06;10;81.82;N;83.71;N;36.98;N;60.49;N;84.83;N;58.50;N;55.33;N;30.01;N;53.24;N;56.45;N;61.57;N;68.84;V;71.43;V;79.36;V;91.15;V;95.21;V;95.66;V;91.59;V;88.17;V;81.72;V;76.84;V;79.16;V;75.21;V;70.85;V
28;079;8;14;28079008_14_6;2020;06;11;74.83;V;73.23;V;75.12;V;78.64;V;79.87;V;82.92;V;74.60;V;55.65;V;44.35;V;65.66;V;81.12;V;79.49;V;87.96;V;81.69;V;78.84;V;66.70;V;58.87;V;60.62;V;62.38;V;63.15;V;59.68;V;46.84;V;49.54;V;61.72;V
28;079;8;14;28079008_14_6;2020;06;12;62.84;V;63.43;V;68.81;V;68.19;V;64.82;V;63.92;V;54.14;V;39.58;V;39.12;V;42.94;V;52.07;V;57.77;V;59.15;V;59.24;V;64.40;V;65.18;V;64.07;V;69.52;V;69.14;V;67.33;V;64.11;N;56.67;V;63.70;V;59.31;V
28;079;8;14;28079008_14_6;2020;06;13;50.98;V;55.66;V;56.51;V;52.96;V;54.15;V;51.48;V;45.34;V;43.63;V;48.46;V;56.41;V;75.93;V;83.81;V;90.67;V;95.95;V;98.86;V;99.15;V;98.52;V;97.14;V;92.73;V;86.26;V;78.18;V;75.84;V;74.63;V;72.27;V
28;079;8;14;28079008_14_6;2020;06;14;67.19;V;53.76;V;53.93;V;52.13;V;37.48;V;49.17;V;61.53;V;56.02;V;64.06;V;68.61;V;73.31;V;86.38;V;89.37;V;91.71;V;95.18;V;93.67;V;94.32;V;92.72;V;88.63;V;82.66;V;75.23;V;71.29;V;71.17;V;64.29;V
28;079;8;14;28079008_14_6;2020;06;15;59.87;V;61.56;V;67.04;V;66.43;V;49.01;V;45.65;V;33.48;V;21.78;V;20.11;V;45.72;V;55.61;V;65.82;V;75.51;N;86.51;V;93.50;V;94.66;V;94.83;V;85.92;V;76.65;V;63.41;V;59.97;V;49.94;V;50.64;V;52.42;V
28;079;8;14;28079008_14_6;2020;06;16;50.52;V;52.02;V;47.27;V;43.00;V;43.36;V;45.64;V;46.06;V;38.60;V;28.85;V;30.18;V;39.18;V;49.28;V;59.89;V;64.51;V;59.34;V;68.46;V;68.33;V;62.28;V;62.51;V;50.34;V;54.60;V;49.95;V;48.05;V;51.90;V
28;079;8;14;28079008_14_6;2020;06;17;61.92;V;63.68;V;62.92;V;57.88;V;57.91;V;59.66;V;46.34;V;27.76;V;35.14;V;47.18;V;58.32;V;65.95;V;70.86;V;79.24;V;87.09;V;84.88;V;83.86;V;79.79;V;75.66;V;66.42;V;63.54;N;55.00;V;62.99;V;72.04;V
28;079;8;14;28079008_14_6;2020;06;18;65.03;V;62.93;V;62.86;V;67.94;V;63.21;V;58.31;V;49.00;V;42.38;V;29.78;V;36.65;V;47.13;V;67.92;V;78.69;V;84.60;V;93.32;V;93.80;V;86.07;V;79.27;V;74.80;V;67.26;V;64.15;V;51.82;V;54.54;V;41.60;V
28;079;8;14;28079008_14_6;2020;06;19;62.54;V;61.87;V;65.84;V;67.29;V;67.66;V;67.30;V;56.54;V;39.57;V;22.87;V;31.00;V;43.79;V;48.36;V;67.07;V;81.55;V;95.57;V;98.25;V;91.08;V;92.92;V;95.25;V;89.11;V;80.85;V;69.05;V;73.14;V;68.89;V
28;079;8;14;28079008_14_6;2020;06;20;58.23;V;48.26;V;30.01;V;42.74;V;33.30;V;20.94;V;30.40;V;31.93;V;51.93;V;64.77;V;73.18;V;79.90;V;99.52;V;106.6;V;98.86;V;101.2;V;92.98;V;92.88;V;84.16;V;78.27;V;71.44;V;67.05;V;54.24;V;52.74;V
28;079;8;14;28079008_14_6;2020;06;21;34.22;V;15.89;V;19.07;V;12.99;V;35.41;V;30.62;V;35.77;V;27.82;V;29.00;V;62.62;V;73.75;V;86.91;V;101.0;V;114.6;V;110.0;V;108.1;V;99.88;V;98.45;V;95.92;V;92.72;V;82.30;V;80.62;V;76.69;V;74.48;V
28;079;8;14;28079008_14_6;2020;06;22;71.64;V;68.03;V;65.77;V;62.02;V;59.99;V;57.84;V;48.76;V;37.66;V;25.04;V;32.13;V;41.93;V;52.70;V;75.28;V;89.16;V;108.4;V;118.1;V;132.1;V;133.3;V;148.3;V;150.6;V;127.7;N;69.68;V;23.85;V;02.79;V
28;079;8;14;28079008_14_6;2020;06;23;50.06;V;57.81;V;58.43;V;56.71;V;58.63;V;56.92;V;37.91;V;16.63;V;15.24;V;36.99;V;61.95;V;76.35;V;89.46;V;102.4;V;118.8;V;134.3;V;113.3;V;121.6;V;135.1;V;119.5;V;90.32;V;84.85;V;22.36;V;61.19;V
28;079;8;14;28079008_14_6;2020;06;24;82.88;V;81.64;V;77.70;V;75.25;V;74.28;V;63.91;V;47.95;V;32.83;V;24.80;V;26.69;V;43.07;V;51.48;V;46.01;V;31.41;V;61.39;V;73.56;V;83.27;V;86.24;V;90.93;V;88.43;V;72.87;V;47.39;V;58.32;V;50.83;V
28;079;8;14;28079008_14_6;2020;06;25;39.80;V;36.08;V;47.04;V;52.01;V;49.14;V;54.08;V;47.80;V;34.44;V;28.22;V;42.91;V;62.32;V;71.57;V;93.79;V;102.4;V;123.1;V;116.3;V;111.8;V;98.68;V;99.44;V;88.71;V;82.72;V;71.79;V;62.09;V;50.48;V
28;079;8;14;28079008_14_6;2020;06;26;68.69;V;63.68;V;58.81;V;53.43;V;57.44;V;55.49;V;47.00;V;31.30;V;20.83;V;29.27;V;45.42;V;68.18;V;85.99;V;78.13;V;75.01;V;86.44;V;87.12;V;83.71;V;86.08;V;81.02;V;72.93;V;75.30;V;63.37;V;58.71;V
28;079;8;14;28079008_14_6;2020;06;27;56.11;V;53.45;V;54.43;V;59.06;V;56.86;V;49.08;V;33.66;V;27.93;V;44.24;V;58.05;V;68.28;V;79.87;V;93.99;V;86.36;V;80.94;V;86.32;V;86.14;V;88.84;V;81.15;V;70.99;V;58.90;N;59.72;V;64.40;V;59.08;V
28;079;8;14;28079008_14_6;2020;06;28;34.06;V;29.77;V;24.69;V;38.05;V;47.06;V;50.20;V;47.12;V;42.03;V;44.30;V;50.40;V;60.83;V;73.86;V;85.66;V;92.07;V;82.54;V;90.90;V;91.15;V;89.61;V;85.24;V;80.88;V;76.28;V;61.10;V;36.74;V;30.77;V
28;079;8;14;28079008_14_6;2020;06;29;54.57;V;57.01;V;55.21;V;40.80;V;29.22;V;41.44;V;36.74;V;30.80;V;28.65;V;35.24;V;53.69;V;71.11;V;82.95;V;104.7;V;97.69;V;96.52;V;99.15;V;101.4;V;98.75;V;92.49;V;90.49;V;74.18;V;44.67;V;47.59;V
28;079;8;14;28079008_14_6;2020;06;30;37.34;V;67.45;V;60.90;V;56.82;V;55.55;V;51.75;V;37.73;V;23.20;V;17.95;V;37.33;V;59.68;V;68.90;V;91.17;V;116.6;V;113.5;V;102.8;V;97.74;V;96.46;V;94.18;V;85.12;V;83.13;V;73.41;V;73.35;V;70.98;V
28;079;8;20;28079008_20_59;2020;06;01;001.2;V;001.1;V;001.0;V;000.9;V;001.0;V;000.9;V;001.1;V;001.2;V;001.6;V;001.6;V;001.8;V;001.8;V;001.9;V;001.8;V;001.5;V;001.2;V;001.0;V;000.8;V;000.9;V;001.2;V;001.4;V;001.6;V;001.3;V;002.2;V
28;079;8;20;28079008_20_59;2020;06;02;003.1;V;006.5;V;005.2;V;004.6;V;003.1;V;003.3;V;002.8;V;002.6;V;003.6;V;003.2;V;003.4;V;002.3;V;002.0;V;001.5;V;001.5;V;001.0;V;000.9;V;001.5;V;001.3;V;001.3;V;001.1;N;001.1;V;001.3;V;001.2;V
28;079;8;20;28079008_20_59;2020;06;03;001.3;V;001.4;V;001.5;V;001.7;V;001.5;V;003.1;V;002.0;V;001.0;V;001.6;V;003.4;V;006.0;V;002.2;V;001.2;V;000.9;V;001.3;V;001.0;V;000.9;V;001.0;V;000.9;V;001.1;V;001.0;V;001.0;V;001.2;V;000.9;V
28;079;8;20;28079008_20_59;2020;06;04;000.8;V;001.0;V;000.6;V;000.5;V;000.4;V;000.4;V;000.5;V;000.6;V;001.1;V;001.9;V;001.9;V;001.7;V;001.7;V;001.6;V;001.3;V;001.1;V;001.1;V;001.0;V;001.6;V;001.2;V;001.0;V;000.8;V;000.7;V;000.9;V
28;079;8;20;28079008_20_59;2020;06;05;001.7;V;002.6;V;001.2;V;001.0;V;001.1;V;021.9;N;011.0;N;001.6;V;001.2;V;001.5;V;001.6;V;001.5;V;001.6;V;000.9;V;000.8;V;000.7;V;000.8;V;000.7;V;000.9;V;001.1;V;001.3;V;001.3;V;001.3;V;000.9;V
28;079;8;20;28079008_20_59;2020;06;06;001.0;V;001.3;V;000.8;V;000.7;V;000.6;V;000.7;V;000.7;V;000.6;V;000.7;V;000.8;V;000.7;V;000.6;V;000.7;V;000.7;V;000.9;V;000.9;V;000.6;V;000.5;V;000.6;V;000.8;V;000.7;V;000.9;V;001.0;V;000.7;V
28;079;8;20;28079008_20_59;2020;06;07;000.8;V;000.8;V;000.7;V;000.7;V;001.3;V;001.6;V;000.6;V;000.5;V;000.4;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.7;V;000.6;V;000.4;V;000.5;V;000.7;V;000.7;V;000.9;N;000.8;V;000.7;V;000.8;V
28;079;8;20;28079008_20_59;2020;06;08;003.0;V;113.7;N;077.2;N;165.7;N;116.7;N;037.1;N;014.0;V;010.8;V;011.3;V;010.4;V;010.6;V;007.6;V;009.2;V;005.4;V;006.9;V;005.0;V;006.5;V;004.2;N;025.1;N;003.3;V;002.8;V;002.1;V;002.0;V;002.1;V
28;079;8;20;28079008_20_59;2020;06;09;001.8;V;001.5;V;001.5;V;001.4;V;001.6;V;001.4;V;001.6;V;002.1;V;001.8;V;003.1;V;004.0;V;002.9;V;004.1;V;003.6;V;003.6;V;002.7;V;002.9;V;004.3;V;003.6;V;002.0;V;002.2;V;001.9;V;001.7;V;001.5;V
28;079;8;20;28079008_20_59;2020;06;10;001.3;V;001.4;V;001.2;V;001.2;V;001.1;V;000.9;V;000.8;V;000.8;V;001.3;V;003.4;V;002.9;V;002.1;V;002.4;V;003.0;V;003.1;V;002.4;V;002.1;V;002.2;V;001.8;V;002.1;V;002.0;V;002.1;V;001.7;V;002.0;V
28;079;8;20;28079008_20_59;2020;06;11;001.9;V;002.6;N;004.8;N;002.5;V;001.8;V;001.0;V;000.9;V;000.9;V;001.7;V;002.3;V;001.8;V;001.8;V;001.6;V;001.9;V;002.1;V;001.6;V;001.7;V;001.9;V;001.8;V;001.8;V;001.6;V;001.5;V;001.3;V;000.6;V
28;079;8;20;28079008_20_59;2020;06;12;000.6;V;000.4;V;000.5;V;000.4;V;000.3;V;000.3;V;000.4;V;000.6;V;001.4;V;003.3;V;002.2;V;001.5;V;001.6;V;001.7;V;002.1;N;001.4;V;001.3;V;001.6;V;001.4;V;001.3;V;001.3;N;002.0;V;002.1;V;001.0;V
28;079;8;20;28079008_20_59;2020;06;13;000.9;V;000.8;V;000.6;V;000.5;V;000.6;V;000.5;V;000.4;V;000.6;V;000.8;V;001.1;V;001.5;V;001.0;V;001.1;V;000.8;V;000.9;V;000.9;V;001.1;V;001.3;V;001.1;V;001.4;V;001.4;V;001.2;V;001.4;V;001.1;V
28;079;8;20;28079008_20_59;2020;06;14;000.9;V;001.0;V;000.9;V;000.8;V;002.0;V;001.8;V;001.3;V;000.8;V;000.8;V;000.6;V;000.8;V;000.8;V;000.6;V;001.0;V;001.0;V;001.0;V;001.0;V;001.1;V;001.2;V;001.1;V;001.3;V;001.2;V;001.3;V;001.6;V
28;079;8;20;28079008_20_59;2020;06;15;001.0;V;000.8;V;001.1;V;000.8;V;000.7;V;000.7;V;001.2;V;002.3;V;002.7;V;001.8;V;001.7;V;001.8;V;001.2;V;001.5;V;001.4;V;001.2;V;001.4;V;001.6;V;001.6;V;001.9;V;002.0;V;001.7;V;001.8;V;001.3;V
28;079;8;20;28079008_20_59;2020;06;16;001.0;V;001.0;V;001.0;V;001.1;V;000.8;V;000.8;V;000.8;V;000.7;V;001.2;V;001.8;V;002.7;V;001.8;V;001.6;V;002.3;V;002.2;V;002.2;V;002.3;V;003.3;V;002.9;V;002.2;V;002.1;V;001.5;V;001.5;V;001.5;V
28;079;8;20;28079008_20_59;2020;06;17;001.2;V;001.0;V;001.0;V;000.9;V;000.6;V;000.6;V;000.8;V;000.9;V;001.4;V;002.0;V;003.0;V;001.8;V;002.1;V;001.7;V;001.4;V;001.3;V;001.2;V;001.3;V;001.7;V;001.8;V;001.7;N;002.0;V;002.0;V;001.8;V
28;079;8;20;28079008_20_59;2020;06;18;001.7;V;001.6;V;002.0;V;001.5;V;001.3;V;001.5;V;001.4;V;001.1;V;001.2;V;002.5;V;003.2;V;001.8;V;001.4;V;001.8;V;001.7;V;001.4;V;001.6;V;001.7;V;001.9;V;001.5;V;002.3;V;002.1;V;002.3;V;002.3;V
28;079;8;20;28079008_20_59;2020;06;19;002.4;V;001.8;V;001.3;V;000.9;V;000.7;V;000.9;V;000.9;V;001.0;V;001.2;V;002.1;V;001.7;V;001.5;V;001.6;V;001.7;V;001.9;V;001.5;V;001.5;V;001.7;V;002.0;V;001.6;V;001.5;V;001.6;V;001.6;V;001.5;V
28;079;8;20;28079008_20_59;2020;06;20;001.7;V;002.5;V;003.2;V;003.9;V;002.8;V;002.9;V;003.5;V;002.7;V;002.4;V;001.4;V;001.5;V;001.4;V;001.6;V;001.3;V;001.2;V;001.3;V;001.2;V;001.3;V;001.6;V;001.6;V;001.8;V;001.4;V;001.6;V;001.8;V
28;079;8;20;28079008_20_59;2020;06;21;002.3;V;003.1;V;003.2;V;003.3;V;003.2;V;002.2;V;002.3;V;002.2;V;002.2;V;002.5;V;001.1;V;001.0;V;001.0;V;000.9;V;001.0;V;001.0;V;001.2;V;001.4;V;001.2;V;001.3;V;001.4;V;001.4;V;001.5;V;001.6;V
28;079;8;20;28079008_20_59;2020;06;22;001.4;V;000.9;V;000.5;V;000.4;V;000.5;V;000.5;V;000.5;V;000.6;V;000.8;V;002.3;V;003.0;V;002.2;V;001.9;V;001.8;V;001.7;V;001.5;V;001.4;V;001.9;V;002.0;V;001.9;V;002.6;N;004.2;V;006.8;V;015.2;V
28;079;8;20;28079008_20_59;2020;06;23;012.3;V;003.5;V;001.7;V;001.2;V;001.4;V;001.6;V;001.2;V;001.5;V;002.0;N;00000;N;002.0;N;001.7;V;001.6;V;001.3;V;001.6;V;001.5;V;001.5;V;001.8;V;001.8;V;001.7;V;002.4;V;002.7;V;003.9;V;009.3;V
28;079;8;20;28079008_20_59;2020;06;24;003.0;V;002.0;V;001.8;V;001.7;V;001.2;V;001.4;V;001.4;V;001.9;V;002.0;V;002.9;V;003.0;V;002.8;V;002.1;V;004.6;V;004.4;V;002.6;V;003.1;V;003.1;V;002.2;V;002.0;V;002.3;V;004.1;V;004.0;V;002.6;V
