PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;24;7;28079024_7_8;2020;07;07;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00008;V;00009;V;00007;V;00005;V;00003;N;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;08;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00003;V;00287;N;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;09;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00003;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;10;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00006;V;00006;V;00006;V;00004;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;11;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;12;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;13;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;14;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;15;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00003;V;00002;V;00001;V;00001;N;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;16;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00004;V;00003;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;17;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;18;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;20;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00010;V;00018;V;00010;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;21;00001;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;22;00001;V;00001;V;00002;V;00002;V;00002;V;00002;V;00002;V;00003;V;00008;V;00009;V;00007;V;00003;V;00003;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;23;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00014;V;00024;V;00024;V;00008;V;00007;V;00005;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;24;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00006;V;00009;V;00008;V;00005;V;00002;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;25;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;26;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;27;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00009;V;00004;V;00004;V;00002;V;00001;V;00001;V;00001;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;24;7;28079024_7_8;2020;07;28;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;29;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00007;V;00004;V;00003;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;30;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00003;V;00003;V;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;7;28079024_7_8;2020;07;31;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00009;V;00008;V;00005;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V
28;079;24;8;28079024_8_8;2020;07;01;00008;V;00011;V;00009;V;00005;V;00005;V;00005;V;00011;V;00015;V;00013;V;00010;V;00003;V;00001;V;00003;N;00003;V;00002;V;00002;V;00002;V;00001;V;00001;V;00002;V;00002;V;00004;V;00004;V;00004;V
28;079;24;8;28079024_8_8;2020;07;02;00004;V;00005;V;00004;V;00004;V;00003;V;00004;V;00005;V;00007;V;00016;V;00012;V;00003;V;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00004;V;00005;V;00005;V;00004;V
28;079;24;8;28079024_8_8;2020;07;03;00004;V;00004;V;00005;V;00004;V;00003;V;00003;V;00003;V;00007;V;00009;V;00008;V;00005;V;00006;V;00006;V;00005;V;00003;V;00003;V;00004;V;00003;V;00002;V;00002;V;00002;V;00007;V;00012;V;00014;V
28;079;24;8;28079024_8_8;2020;07;04;00011;V;00008;V;00009;V;00009;V;00007;V;00006;V;00007;V;00010;V;00010;V;00010;V;00007;V;00006;V;00006;V;00005;V;00004;V;00003;V;00002;V;00002;V;00003;V;00004;V;00005;V;00016;V;00024;V;00011;V
28;079;24;8;28079024_8_8;2020;07;05;00008;V;00005;V;00004;V;00003;V;00003;V;00003;V;00003;V;00005;V;00006;V;00006;V;00005;V;00004;V;00005;V;00005;V;00004;V;00003;V;00002;V;00001;V;00002;V;00001;V;00004;V;00005;V;00014;V;00014;V
28;079;24;8;28079024_8_8;2020;07;06;00013;V;00012;V;00005;V;00003;V;00004;V;00005;V;00006;V;00016;V;00025;V;00023;V;00020;V;00018;V;00013;V;00007;V;00002;V;00003;V;00004;V;00003;V;00006;V;00004;V;00006;V;00005;V;00006;V;00006;V
28;079;24;8;28079024_8_8;2020;07;07;00005;V;00005;V;00005;V;00005;V;00005;V;00003;V;00004;V;00011;V;00023;V;00032;V;00030;V;00026;V;00020;V;00017;N;00014;V;00005;V;00002;V;00002;V;00002;V;00002;V;00002;V;00004;V;00009;V;00008;V
28;079;24;8;28079024_8_8;2020;07;08;00011;V;00030;V;00025;V;00029;V;00014;V;00009;V;00015;V;00023;V;00021;V;00024;V;00023;V;00015;N;00017;V;00010;V;00009;V;00011;V;00008;V;00012;V;00010;V;00008;V;00009;V;00011;V;00012;V;00009;V
28;079;24;8;28079024_8_8;2020;07;09;00007;V;00007;V;00008;V;00008;V;00008;V;00009;V;00009;V;00018;V;00021;V;00014;V;00015;V;00016;V;00017;V;00008;V;00007;V;00004;V;00004;V;00008;V;00014;V;00012;V;00009;V;00007;V;00010;V;00007;V
28;079;24;8;28079024_8_8;2020;07;10;00008;V;00007;V;00008;V;00008;V;00006;V;00009;V;00012;V;00024;V;00039;V;00028;V;00028;V;00020;V;00018;V;00016;V;00008;V;00009;V;00007;V;00007;V;00006;V;00009;V;00011;V;00013;V;00030;V;00047;V
28;079;24;8;28079024_8_8;2020;07;11;00031;V;00012;V;00008;V;00007;V;00008;V;00007;V;00007;V;00008;V;00008;V;00009;V;00008;V;00007;V;00006;V;00005;V;00003;V;00002;V;00002;V;00002;V;00002;V;00003;V;00006;V;00010;V;00011;V;00009;V
28;079;24;8;28079024_8_8;2020;07;12;00006;V;00006;V;00006;V;00004;V;00003;V;00003;V;00004;V;00006;V;00010;V;00006;V;00003;V;00004;V;00004;V;00005;V;00004;V;00003;V;00002;V;00002;V;00004;V;00008;V;00009;V;00007;V;00007;V;00008;V
28;079;24;8;28079024_8_8;2020;07;13;00007;V;00009;V;00009;V;00010;V;00008;V;00007;V;00008;V;00014;V;00021;V;00018;V;00012;V;00009;V;00006;V;00004;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00005;V;00008;V;00010;V;00004;V
28;079;24;8;28079024_8_8;2020;07;14;00009;V;00003;V;00003;V;00003;V;00003;V;00004;V;00005;V;00015;V;00022;V;00020;V;00017;V;00012;V;00010;V;00009;V;00006;V;00005;V;00004;V;00002;V;00004;V;00005;V;00008;V;00011;V;00008;V;00011;V
28;079;24;8;28079024_8_8;2020;07;15;00008;V;00007;V;00006;V;00004;V;00004;V;00003;V;00005;V;00012;V;00016;V;00018;V;00014;V;00009;V;00008;V;00007;N;00005;V;00005;V;00004;V;00003;V;00004;V;00006;V;00007;V;00014;V;00010;V;00010;V
28;079;24;8;28079024_8_8;2020;07;16;00005;V;00004;V;00003;V;00004;V;00003;V;00004;V;00006;V;00012;V;00018;V;00014;V;00015;V;00013;V;00011;V;00010;V;00012;V;00009;V;00006;V;00004;V;00004;V;00006;V;00012;V;00019;V;00024;V;00009;V
28;079;24;8;28079024_8_8;2020;07;17;00006;V;00004;V;00003;V;00004;V;00003;V;00004;V;00005;V;00011;V;00015;V;00013;V;00009;V;00006;V;00007;V;00006;V;00005;V;00005;V;00003;V;00004;V;00004;V;00003;V;00005;V;00008;V;00011;V;00010;V
28;079;24;8;28079024_8_8;2020;07;18;00006;V;00007;V;00007;V;00006;V;00005;V;00005;V;00005;V;00011;V;00011;V;00012;V;00010;V;00008;V;00007;V;00007;V;00006;V;00005;V;00004;V;00002;V;00002;V;00002;V;00003;V;00009;V;00013;V;00013;V
28;079;24;8;28079024_8_8;2020;07;19;00021;V;00037;V;00031;V;00029;V;00022;V;00014;V;00011;V;00010;V;00009;V;00010;V;00008;V;00009;V;00008;V;00007;V;00005;V;00002;V;00001;V;00002;V;00002;V;00002;V;00002;V;00004;V;00008;V;00010;V
28;079;24;8;28079024_8_8;2020;07;20;00015;V;00021;V;00013;V;00011;V;00008;V;00009;V;00009;V;00014;V;00025;V;00040;V;00057;V;00044;V;00023;V;00009;V;00005;V;00003;V;00002;V;00002;V;00003;V;00004;V;00004;V;00014;V;00019;V;00027;V
28;079;24;8;28079024_8_8;2020;07;21;00034;V;00044;V;00008;V;00007;V;00011;V;00012;V;00010;V;00014;V;00021;V;00016;V;00017;V;00016;V;00015;V;00009;V;00007;V;00005;V;00004;V;00003;V;00002;V;00004;V;00007;V;00011;V;00012;V;00007;V
28;079;24;8;28079024_8_8;2020;07;22;00006;V;00006;V;00010;V;00012;V;00012;V;00015;V;00017;V;00024;V;00040;V;00036;V;00029;V;00016;V;00013;V;00013;V;00013;V;00009;V;00008;V;00007;V;00005;V;00007;V;00009;V;00009;V;00026;V;00028;V
28;079;24;8;28079024_8_8;2020;07;23;00028;V;00015;V;00012;V;00015;V;00052;V;00043;V;00047;V;00055;V;00046;V;00058;V;00035;V;00033;V;00029;V;00018;V;00007;V;00008;V;00005;V;00004;V;00004;V;00004;V;00004;V;00009;V;00013;V;00010;V
28;079;24;8;28079024_8_8;2020;07;24;00010;V;00022;V;00022;V;00020;V;00013;V;00020;V;00016;V;00021;V;00039;V;00042;V;00037;V;00028;V;00018;V;00017;V;00004;V;00003;V;00003;V;00003;V;00004;V;00004;V;00007;V;00011;V;00011;V;00013;V
28;079;24;8;28079024_8_8;2020;07;25;00006;V;00004;V;00004;V;00003;V;00004;V;00004;V;00005;V;00007;V;00008;V;00009;V;00012;V;00012;V;00014;V;00010;V;00006;V;00003;V;00003;V;00002;V;00002;V;00003;V;00004;V;00005;V;00008;V;00010;V
28;079;24;8;28079024_8_8;2020;07;26;00019;V;00018;V;00008;V;00011;V;00010;V;00020;V;00015;V;00016;V;00015;V;00017;V;00011;V;00008;V;00010;V;00007;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00004;V;00008;V;00023;V;00043;V
28;079;24;8;28079024_8_8;2020;07;27;00031;V;00042;V;00030;V;00021;V;00014;V;00010;V;00010;V;00014;V;00022;V;00045;V;00023;V;00025;V;00021;V;00017;V;00008;V;00005;V;00005;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;24;8;28079024_8_8;2020;07;28;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00004;N;00004;V;00003;V;00003;V;00003;V;00002;V;00003;V;00005;V;00005;V;00005;V;00013;V;00026;V
28;079;24;8;28079024_8_8;2020;07;29;00023;V;00018;V;00012;V;00006;V;00009;V;00010;V;00011;V;00014;V;00025;V;00038;V;00023;V;00022;V;00022;V;00013;V;00009;V;00004;V;00004;V;00004;V;00004;V;00006;V;00009;V;00027;V;00050;V;00023;V
28;079;24;8;28079024_8_8;2020;07;30;00013;V;00013;V;00006;V;00005;V;00008;V;00007;V;00008;V;00021;V;00034;V;00020;V;00018;V;00022;V;00024;V;00013;V;00008;V;00006;V;00004;V;00003;V;00012;V;00008;V;00006;V;00006;V;00005;V;00007;V
28;079;24;8;28079024_8_8;2020;07;31;00012;V;00011;V;00018;V;00017;V;00016;V;00011;V;00011;V;00012;V;00018;V;00034;V;00038;V;00042;V;00031;V;00007;V;00005;V;00004;V;00003;V;00003;V;00003;V;00002;V;00003;V;00007;V;00012;V;00018;V
28;079;24;9;28079024_9_47;2020;07;01;00015;V;00016;V;00012;V;00012;V;00013;V;00012;V;00014;V;00013;V;00018;V;00022;V;00015;V;00001;V;00001;N;00003;N;00006;V;00003;V;00010;V;00012;V;00010;V;00012;V;00012;V;00002;V;00010;V;00010;V
28;079;24;9;28079024_9_47;2020;07;02;00005;V;00006;V;00006;V;00006;V;00006;V;00005;V;00004;V;00001;V;00003;V;00007;V;00008;V;00003;V;00009;V;00004;V;00002;V;00004;V;00013;V;00011;V;00001;V;00006;V;00004;V;00005;V;00004;V;00008;V
28;079;24;9;28079024_9_47;2020;07;03;00006;V;00005;V;00005;V;00012;V;00009;V;00005;V;00003;V;00004;V;00004;V;00005;V;00006;N;00001;N;00001;N;00002;V;00002;V;00006;V;00003;V;00006;V;00007;V;00004;V;00005;V;00013;V;00009;V;00011;V
28;079;24;9;28079024_9_47;2020;07;04;00005;V;00004;V;00006;V;00005;V;00001;V;00001;V;00003;V;00007;V;00004;V;00004;V;00005;V;00001;V;00004;V;00007;V;00013;V;00014;V;00007;V;00011;V;00010;V;00011;V;00008;V;00005;V;00011;V;00006;V
28;079;24;9;28079024_9_47;2020;07;05;00005;V;00003;V;00006;V;00003;V;00003;V;00007;V;00007;V;00006;V;00005;V;00010;V;00010;V;00006;V;00017;V;00011;V;00013;V;00015;V;00028;V;00015;V;00013;V;00006;V;00008;V;00008;V;00008;V;00012;V
28;079;24;9;28079024_9_47;2020;07;06;00010;V;00009;V;00008;V;00004;V;00006;V;00005;V;00004;V;00006;V;00008;V;00005;V;00010;V;00008;V;00013;V;00011;V;00010;V;00006;V;00011;V;00013;V;00010;V;00011;V;00011;V;00007;V;00008;V;00006;V
28;079;24;9;28079024_9_47;2020;07;07;00014;V;00007;V;00005;V;00005;V;00006;V;00003;V;00004;V;00002;V;00008;V;00003;V;00003;V;00015;V;00014;V;00007;V;00006;V;00009;V;00019;V;00019;V;00009;V;00016;V;00015;V;00012;V;00012;V;00013;V
28;079;24;9;28079024_9_47;2020;07;08;00012;V;00013;V;00014;V;00018;V;00018;V;00010;V;00009;V;00020;V;00013;V;00013;V;00014;V;00016;V;00013;V;00020;V;00035;V;00023;V;00025;V;00019;V;00024;V;00026;V;00018;V;00018;V;00020;V;00019;V
28;079;24;9;28079024_9_47;2020;07;09;00013;V;00015;V;00017;V;00016;V;00016;V;00015;V;00015;V;00014;V;00011;V;00012;V;00010;V;00011;V;00014;V;00010;V;00020;V;00013;V;00006;V;00005;V;00010;V;00014;V;00012;V;00012;V;00009;V;00009;V
28;079;24;9;28079024_9_47;2020;07;10;00010;V;00009;V;00006;V;00010;V;00009;V;00009;V;00007;V;00009;V;00010;V;00010;V;00006;V;00003;V;00009;V;00008;V;00004;V;00014;V;00014;V;00024;V;00016;V;00014;V;00011;V;00010;V;00010;V;00012;V
28;079;24;9;28079024_9_47;2020;07;11;00017;V;00013;V;00009;V;00011;V;00012;V;00010;V;00012;V;00008;V;00011;V;00010;V;00008;V;00016;V;00014;V;00010;V;00014;V;00010;V;00007;V;00013;V;00019;V;00013;V;00011;V;00012;V;00015;V;00017;V
28;079;24;9;28079024_9_47;2020;07;12;00013;V;00008;V;00010;V;00011;V;00013;V;00010;V;00012;V;00016;V;00017;V;00014;V;00009;V;00013;V;00015;V;00014;V;00013;V;00014;V;00013;V;00017;V;00012;V;00008;V;00016;V;00013;V;00011;V;00012;V
28;079;24;9;28079024_9_47;2020;07;13;00011;V;00006;V;00006;V;00009;V;00009;V;00010;V;00006;V;00008;V;00009;V;00007;V;00011;V;00016;V;00014;V;00011;V;00011;V;00007;V;00014;V;00031;V;00012;V;00011;V;00012;V;00008;V;00009;V;00005;V
28;079;24;9;28079024_9_47;2020;07;14;00006;V;00010;V;00008;V;00009;V;00009;V;00010;V;00010;V;00006;V;00005;V;00007;V;00006;V;00009;V;00001;V;00006;V;00025;V;00018;V;00009;V;00006;V;00007;V;00004;V;00009;V;00033;V;00013;V;00005;V
28;079;24;9;28079024_9_47;2020;07;15;00006;V;00008;V;00009;V;00010;V;00008;V;00007;V;00008;V;00007;V;00008;V;00009;V;00011;V;00003;V;00005;V;00010;V;00008;V;00006;V;00009;V;00009;V;00012;V;00007;V;00012;V;00009;V;00004;V;00004;V
28;079;24;9;28079024_9_47;2020;07;16;00006;V;00005;V;00005;V;00008;V;00007;V;00008;V;00008;V;00007;V;00008;V;00008;V;00003;V;00001;V;00001;V;00002;V;00007;V;00009;V;00013;V;00010;V;00007;V;00010;V;00011;V;00013;V;00013;V;00008;V
28;079;24;9;28079024_9_47;2020;07;17;00005;V;00004;V;00005;V;00007;V;00007;V;00007;V;00006;V;00005;V;00005;V;00003;V;00002;V;00005;V;00006;V;00002;V;00002;V;00004;V;00005;V;00006;V;00005;V;00004;V;00001;V;00002;V;00001;V;00003;V
28;079;24;9;28079024_9_47;2020;07;18;00005;V;00003;V;00003;V;00005;V;00005;V;00005;V;00006;V;00002;V;00005;V;00005;V;00002;V;00011;V;00011;V;00008;V;00010;V;00017;V;00019;V;00004;V;00012;V;00016;V;00006;V;00010;V;00005;V;00008;V
28;079;24;9;28079024_9_47;2020;07;19;00011;V;00006;V;00009;V;00009;V;00004;V;00007;V;00008;V;00009;V;00008;V;00005;V;00003;V;00004;V;00010;V;00020;V;00027;V;00013;V;00014;V;00001;V;00011;V;00012;V;00010;V;00016;V;00012;V;00011;V
28;079;24;9;28079024_9_47;2020;07;20;00011;V;00009;V;00010;V;00011;V;00030;V;00014;V;00013;V;00018;V;00018;V;00028;V;00015;V;00020;V;00022;V;00030;V;00031;V;00037;V;00024;V;00021;V;00028;V;00017;V;00023;V;00024;V;00021;V;00025;V
28;079;24;9;28079024_9_47;2020;07;21;00030;V;00035;V;00025;V;00015;V;00016;V;00020;V;00017;V;00007;V;00013;V;00010;V;00014;V;00013;V;00020;V;00020;V;00015;V;00014;V;00006;V;00009;V;00008;V;00012;V;00010;V;00009;V;00012;V;00018;V
28;079;24;9;28079024_9_47;2020;07;22;00017;V;00012;V;00012;V;00025;V;00012;V;00008;V;00016;V;00030;V;00012;V;00015;V;00023;V;00009;V;00020;V;00018;V;00017;V;00015;V;00018;V;00010;V;00015;V;00018;V;00012;V;00014;V;00014;V;00007;V
28;079;24;9;28079024_9_47;2020;07;23;00015;V;00016;V;00012;V;00009;V;00006;V;00010;V;00013;V;00011;V;00006;V;00009;V;00007;V;00009;V;00011;V;00010;V;00014;V;00019;V;00024;V;00018;V;00021;V;00022;V;00012;V;00014;V;00017;V;00019;V
28;079;24;9;28079024_9_47;2020;07;24;00014;V;00012;V;00014;V;00010;V;00013;V;00013;V;00011;V;00012;V;00020;V;00014;V;00014;V;00013;V;00019;V;00017;V;00036;V;00029;V;00016;V;00016;V;00012;V;00019;V;00011;V;00012;V;00010;V;00003;V
28;079;24;9;28079024_9_47;2020;07;25;00001;V;00005;V;00009;V;00010;V;00009;V;00012;V;00009;V;00012;V;00011;V;00009;V;00008;V;00006;V;00015;V;00004;V;00008;V;00032;V;00027;V;00027;V;00013;V;00014;V;00018;V;00016;V;00020;V;00019;V
28;079;24;9;28079024_9_47;2020;07;26;00013;V;00016;V;00016;V;00013;V;00013;V;00023;V;00018;V;00026;V;00002;V;00023;V;00019;V;00014;V;00013;V;00014;V;00013;V;00010;V;00006;V;00007;V;00011;V;00009;V;00004;V;00010;V;00015;V;00005;V
28;079;24;9;28079024_9_47;2020;07;27;00006;V;00003;V;00022;V;00018;V;00016;V;00017;V;00021;V;00001;N;00007;N;00017;V;00012;V;00012;V;00015;V;00018;V;00019;V;00020;V;00017;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;24;9;28079024_9_47;2020;07;28;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00001;N;00001;N;00004;N;00012;V;00014;V;00015;V;00015;V;00014;V;00015;V;00015;V;00014;V;00013;V
28;079;24;9;28079024_9_47;2020;07;29;00016;V;00017;V;00018;V;00014;V;00013;V;00012;V;00011;V;00013;V;00019;V;00019;V;00015;V;00012;V;00014;V;00016;V;00013;V;00014;V;00014;V;00015;V;00015;V;00013;V;00011;V;00012;V;00014;V;00016;V
28;079;24;9;28079024_9_47;2020;07;30;00017;V;00017;V;00012;V;00012;V;00012;V;00011;V;00009;V;00009;V;00011;V;00014;V;00012;V;00014;V;00011;V;00015;V;00017;V;00013;V;00014;V;00016;V;00016;V;00017;V;00014;V;00011;V;00013;V;00011;V
28;079;24;9;28079024_9_47;2020;07;31;00012;V;00015;V;00015;V;00014;V;00015;V;00015;V;00011;V;00011;V;00011;V;00013;V;00015;V;00015;V;00015;V;00012;V;00013;V;00012;V;00010;V;00008;V;00008;V;00004;V;00008;V;00007;V;00010;V;00011;V
28;079;24;10;28079024_10_47;2020;07;01;00025;V;00027;V;00022;V;00022;V;00024;V;00022;V;00023;V;00023;V;00029;V;00035;V;00027;V;00011;V;00001;N;00006;N;00011;V;00009;V;00016;V;00019;V;00015;V;00017;V;00018;V;00009;V;00017;V;00016;V
28;079;24;10;28079024_10_47;2020;07;02;00011;V;00013;V;00013;V;00012;V;00012;V;00011;V;00010;V;00006;V;00018;V;00026;V;00017;V;00009;V;00016;V;00009;V;00005;V;00011;V;00020;V;00016;V;00003;V;00012;V;00012;V;00017;V;00013;V;00014;V
28;079;24;10;28079024_10_47;2020;07;03;00012;V;00011;V;00011;V;00020;V;00016;V;00010;V;00007;V;00009;V;00011;V;00016;V;00014;N;00001;N;00005;N;00013;V;00012;V;00014;V;00010;V;00012;V;00013;V;00010;V;00011;V;00020;V;00019;V;00021;V
28;079;24;10;28079024_10_47;2020;07;04;00013;V;00013;V;00014;V;00012;V;00008;V;00008;V;00010;V;00014;V;00014;V;00012;V;00015;V;00008;V;00011;V;00015;V;00020;V;00019;V;00012;V;00015;V;00014;V;00014;V;00015;V;00019;V;00030;V;00018;V
28;079;24;10;28079024_10_47;2020;07;05;00012;V;00012;V;00015;V;00009;V;00008;V;00012;V;00012;V;00011;V;00011;V;00021;V;00019;V;00013;V;00026;V;00021;V;00022;V;00024;V;00040;V;00022;V;00020;V;00013;V;00016;V;00018;V;00018;V;00020;V
28;079;24;10;28079024_10_47;2020;07;06;00018;V;00017;V;00015;V;00010;V;00012;V;00011;V;00009;V;00012;V;00018;V;00019;V;00023;V;00023;V;00026;V;00020;V;00016;V;00012;V;00017;V;00019;V;00017;V;00018;V;00021;V;00015;V;00020;V;00018;V
28;079;24;10;28079024_10_47;2020;07;07;00025;V;00017;V;00013;V;00012;V;00013;V;00010;V;00010;V;00008;V;00017;V;00014;V;00017;V;00029;V;00028;V;00017;V;00016;V;00019;V;00031;V;00032;V;00020;V;00030;V;00036;V;00035;V;00035;V;00034;V
28;079;24;10;28079024_10_47;2020;07;08;00031;V;00034;V;00034;V;00037;V;00036;V;00024;V;00021;V;00038;V;00034;V;00034;V;00038;V;00043;V;00041;V;00048;V;00066;V;00059;V;00072;V;00067;V;00089;V;00118;V;00098;V;00067;V;00052;V;00044;V
28;079;24;10;28079024_10_47;2020;07;09;00035;V;00032;V;00033;V;00032;V;00032;V;00032;V;00030;V;00026;V;00024;V;00026;V;00027;V;00033;V;00038;V;00036;V;00040;V;00033;V;00028;V;00026;V;00036;V;00036;V;00029;V;00037;V;00017;V;00013;V
